time_stamp,handle,back_-2_post,back_-1_post,text,forward_1_post,forward_2_post,guess_who
2005-09-04 19:45:46,Mhorgwloth the Troll,"2005-09-04 19:43:57 Text-Based MUD: ""You swing your sword, attacking Vavalion. Success! You hit for 10 damage.""","2005-09-04 19:44:32 Naughty Sorceress: Loki was responsible for a lot of things, good and bad (good being coerced, mostly) that were signs of Ragnarok.",*Regenerates*,2005-09-04 19:46:57 Bugbear: Back...,"2005-09-04 19:47:40 Bugbear: They're saying people have to conserve power in their houses 'cause of the gas problem, but don't houses run on nuclear power? And if they don't, can't they find a new power source? [dwa]",
2005-09-04 19:49:49,Mhorgwloth the Troll,"2005-09-04 19:48:38 Naughty Sorceress: ""You feel 513 gold pieces here."" What, I felt each gold piece? Geez, I don't have time for that.","2005-09-04 19:48:48 Bugbear: ~gives the Naughty Sorceress a cog, a sprocket, and a spring~ Here, a Bugbear treat... [sneak]",Most of our electricity still comes from coal I believe.,2005-09-04 19:49:56 Naughty Sorceress: [eh],2005-09-04 19:50:18 Bugbear: [whoa],
2005-09-04 19:54:25,Mhorgwloth the Troll,"2005-09-04 19:53:14 Text-Based MUD: ""You cast Invert on Vavalion's spell, dealing another 10 damage to him! You are victorious!""",2005-09-04 19:53:17 Text-Based MUD: [victory],[twak][cecil],2005-09-04 20:05:33 Bugbear: Raaaaaaaaain.,2005-09-04 20:23:30 Bugbear: Ho hum...,
2005-09-05 00:33:04,Mhorgwloth the Troll,"2005-09-04 23:55:53 Naughty Sorceress: Wow, got my wand of wishing already.",2005-09-05 00:32:29 Vavalion: I've never gotten a wand of wishing. But then I've never gone completely through the dungeon.,Grawghlagh! *Eats Vav*,2005-09-05 00:33:35 Naughty Sorceress: [glomp][vav],2005-09-05 00:34:13 Mhorgwloth the Troll: [hug][janus],
2005-09-05 00:34:13,Mhorgwloth the Troll,2005-09-05 00:33:04 Mhorgwloth the Troll: Grawghlagh! *Eats Vav*,2005-09-05 00:33:35 Naughty Sorceress: [glomp][vav],[hug][janus],2005-09-05 01:10:24 Naughty Sorceress: Soooo dead today.,2005-09-05 01:17:07 Bugbear: Ind00d... [dead],
2005-09-05 01:55:18,Mhorgwloth the Troll,2005-09-05 01:53:38 Text-Based MUD: It could be Third Person day.,2005-09-05 01:55:17 Bugbear: Third Person day?,Thoughts are dangerous.,2005-09-05 01:55:26 Bugbear: You mean like we talk in third person?,2005-09-05 01:55:34 Bugbear: Like Charlotte in SD3?,
2005-09-05 02:07:08,Mhorgwloth the Troll,2005-09-05 02:05:59 Text-Based MUD: Primarily if they're trying to draw a comparison to THAT person.,2005-09-05 02:06:23 Text-Based MUD: It'd be like me using characters from books you've never read as examples.,Like Gau! [gau],"2005-09-05 02:07:42 Text-Based MUD: That'd be a bit better of an example, yes.","2005-09-05 02:08:27 Bugbear: Well, I'm sorry if that was the only thing that came to mind... [bleh]",
2005-09-05 02:10:59,Mhorgwloth the Troll,2005-09-05 02:09:37 Text-Based MUD: My entire point is that you shouldn't argue it as being a good example just because it happens to be one of YOUR favourite games. [tongue],"2005-09-05 02:10:30 Bugbear: What arguing is saying ""Like Charlotte from SD3?""? [dubious]",She could have been explaining why it was the first thing it came to her mind instead of it being a good example.,"2005-09-05 02:11:32 Bugbear: I was, Vav.","2005-09-05 02:11:36 Text-Based MUD: But emphasis on ""IS"" implies that it should be evidently clear to me.",
2005-09-05 02:13:35,Mhorgwloth the Troll,"2005-09-05 02:13:25 Text-Based MUD: Nadia, I play little to none of the games that you guys do.",2005-09-05 02:13:31 Text-Based MUD: I'd think this would be clear by now.,"Looking at the conversation it seems much more like her post was in response to Janus and not you, but I dunno if that's what she was doing.","2005-09-05 02:13:58 Text-Based MUD: In fact, hell, I have little in common in general with you guys, really.","2005-09-05 02:14:43 Bugbear: It was in response to both Cecil and Janus. I didn't see a problem with my response, and I don't know why anyone is trying to argue with me about it.",
2005-09-05 02:28:34,Mhorgwloth the Troll,"2005-09-05 02:14:43 Bugbear: It was in response to both Cecil and Janus. I didn't see a problem with my response, and I don't know why anyone is trying to argue with me about it.",2005-09-05 02:17:31 Text-Based MUD: Because there's no problem with drawing up examples somebody can't relate to.,[gasfire],2005-09-05 02:37:17 Naughty Sorceress: *yawn*,2005-09-05 02:48:34 Randomquote Server: 2005-03-27 13:32:16 Holiday Cas : damn!,
2005-09-05 04:40:42,Mhorgwloth the Troll,"2005-09-05 04:38:44 Aaron: We went to the Rock and Roll Hall of Fame, too, it was really awesome. Especially when I saw all of David Bowie's costumes for his concerts. [laugh]","2005-09-05 04:40:08 Chat Server: The message of the day has been updated!

Today is Janus's birthday! Let's all give him a big huuuuuug! ^-^
","Happy birthday, Jan Man. [hug][janus]",2005-09-05 04:40:55 Janus: *yawns* Preferably while he's awake.,2005-09-05 04:41:06 Vavalion: Bad troll! [stab]troll,
2001-11-02 18:48:24,Mica,2001-11-02 18:46:28 Kenji: Oooooookay. *walks into the train and looks around* Ah...Angela.,2001-11-02 18:47:27 Angela: ~looks at the information lady to see if she resembles Mishu~,"I am greatful to the both of you....before my master left, he said he was going to write his greatest song ever, but in order to do so he needed to be in the deepest, darkest place he could find...he was always fond of ghost infested areas and the supernatural, saying that they inspired him....",2001-11-02 18:48:52 Mica: ....But I haven't found any place like that. *sighs* I'm afraid I'll never see him again...,2001-11-02 18:49:17 Hawk: ...I guess that explains why I'm needed.,
2001-11-02 18:48:52,Mica,2001-11-02 18:47:27 Angela: ~looks at the information lady to see if she resembles Mishu~,"2001-11-02 18:48:24 Mica: I am greatful to the both of you....before my master left, he said he was going to write his greatest song ever, but in order to do so he needed to be in the deepest, darkest place he could find...he was always fond of ghost infested areas and the supernatural, saying that they inspired him....",....But I haven't found any place like that. *sighs* I'm afraid I'll never see him again...,2001-11-02 18:49:17 Hawk: ...I guess that explains why I'm needed.,2001-11-02 18:49:46 Kenji: (Shade's really funky place? [tongue] ),
2001-11-02 18:55:40,Mica,2001-11-02 18:54:40 Kenji: ?,2001-11-02 18:54:54 Keya: *shakes his head* That's all I'm able to predict.,My master also liked the sea....but I have no way of entering the sea to check.,2001-11-02 18:55:57 Angela: ~turns to the woman~ Do you ever know if someone got your message?,"2001-11-02 18:56:16 Hawk: The sea? Oh, we can use my ship. Follow me. *Walks back to the ship*",
2001-11-02 18:56:58,Mica,"2001-11-02 18:56:16 Hawk: The sea? Oh, we can use my ship. Follow me. *Walks back to the ship*","2001-11-02 18:56:31 Woman: If it sends, they should get it....","Oh, that's wonderful! *follows Hawk out and Keya follows along*","2001-11-02 18:57:13 Kenji: Hey, I wonder if you can play music here? *thinks about 'And Then', by Ayumi Hamasaki, and hums it* I should try and respond, somehow...*touches the screen* No clue how, though.",2001-11-02 18:57:18 Keya: Whoa...what kind of ship is this??,
2001-11-02 19:31:35,Mica,"2001-11-02 19:30:51 Angela: ~closes her window, too~ Well, they're trying to make it so you can access this world from some cities from different dimensions other than the planet with the red X, but they don't have a list yet...",2001-11-02 19:31:20 Kenji: Access it how?,*stops Hawk* Wait! I'm coming with you!,2001-11-02 19:31:55 Hawk: ...can you breathe water?,2001-11-02 19:32:07 Angela: Through those links you click to get places... But I don't remember seeing anything like that in towns we've been to... It must be pretty new!,
2001-11-02 19:33:30,Mica,2001-11-02 19:32:07 Angela: Through those links you click to get places... But I don't remember seeing anything like that in towns we've been to... It must be pretty new!,"2001-11-02 19:32:25 Keya: I must go, too...it is my sworn duty to make sure he doesn't die....",I'll do whatever it takes to save my master! *exits the ship and starts swimming as fast as he can towards the sunken ship*,2001-11-02 19:33:49 Angela: What did you find...?,2001-11-02 19:33:49 Hawk: *Shrugs and follows Mica*,
2001-11-02 19:35:24,Mica,"2001-11-02 19:34:40 Keya: *follows out as well and the group quickly makes their way into the ship, then inside to where there's no water*","2001-11-02 19:34:49 Angela: ~sweatdrops~ Yeah, you seemed to have a hard time with the train...",*shakes his head and breathes deeply* That wasn't so hard....,2001-11-02 19:35:35 Hawk: *Takes off his suit* Weird. Would've thought it would've seeped in. *Shrugs and looks around*,2001-11-02 19:35:42 Kenji: Weeeeeell. Now what?,
2001-11-02 19:36:56,Mica,2001-11-02 19:35:42 Kenji: Weeeeeell. Now what?,"2001-11-02 19:36:21 Angela: I don't know... Do you want to stay and explore more, or should we go back to the normal world and fix up more dimensions...?","*Hawk can sense a strange aura about the ship, as if there was something surrounding it to keep the water out....must be the work of whatever ghosts haunt the thing. As he looks around, he notices many cracks in the floor and stairs at the end of the room which go down to another level of the ship*","2001-11-02 19:37:19 Kenji: *shrugs* I thought we were looking for ship parts, or a way to get money, and then we started exploring, and it's just one thing to the next.",2001-11-02 19:37:41 Hawk: *Walks down the stairs*,
2001-11-02 19:38:59,Mica,2001-11-02 19:37:41 Hawk: *Walks down the stairs*,"2001-11-02 19:37:55 Angela: ~giggles~ Yeah, we keep jumping from one thing to another...","*as Hawk heads down the steps, he sees a staircase with a grating over it and three doors*","2001-11-02 19:39:43 Angela: I guess we have to pick something to do, and go do it...",2001-11-02 19:40:00 Hawk: *Goes into the leftmost door*,
2001-11-02 19:40:36,Mica,2001-11-02 19:40:00 Hawk: *Goes into the leftmost door*,2001-11-02 19:40:09 Kenji: You pick.,"*as Hawk enters the room, he sees a little boy sitting at a desk*","2001-11-02 19:41:03 Hawk: A ghost, I take it?","2001-11-02 19:41:29 Mica: *the little boy smiles at Hawk, then disappears*",
2001-11-02 19:41:29,Mica,"2001-11-02 19:40:36 Mica: *as Hawk enters the room, he sees a little boy sitting at a desk*","2001-11-02 19:41:03 Hawk: A ghost, I take it?","*the little boy smiles at Hawk, then disappears*",2001-11-02 19:41:41 Hawk: Yup. *Tries the next one*,"2001-11-02 19:42:18 Mica: *as Hawk heads into the next room, he sees a large demonic freakish beast swinging back and forth*",
2001-11-02 19:42:18,Mica,"2001-11-02 19:41:29 Mica: *the little boy smiles at Hawk, then disappears*",2001-11-02 19:41:41 Hawk: Yup. *Tries the next one*,"*as Hawk heads into the next room, he sees a large demonic freakish beast swinging back and forth*","2001-11-02 19:42:35 Angela: Well, do you think Vale could be causing more trouble now...?",2001-11-02 19:42:57 Kenji: I don't know. He could still be hiding.,
2001-11-02 19:52:26,Mica,"2001-11-02 19:51:32 Angela: Gee, I don't know... ~looks confused~ How did we know we were a couple...?","2001-11-02 19:52:15 Kenji: *makes a weird face, then shrugs* We just knew.","....? *walks over to the piano and it suddenly leaps up, then starts chasing Mica, trying to eat him* Ahhhhhhh!!!",2001-11-02 19:52:49 Angela: Maybe Tachi's uncertainity makes it so they aren't a couple yet...?,2001-11-02 19:52:54 Hawk: *Rushes the piano and slices through it several times*,
2001-11-02 19:54:21,Mica,2001-11-02 19:53:27 Hero: {New CC Test  },2001-11-02 19:53:32 Hero: {BBL},"*Hawk smashes the piano and a weird white thing flies out of it, then circles around the room and goes into a nearby door*",2001-11-02 19:54:47 Hawk: *Follows the white thing*,"2001-11-02 19:55:00 Angela: Shall we go visit him and check on him, then...?",
2001-11-02 19:56:51,Mica,2001-11-02 19:54:47 Hawk: *Follows the white thing*,"2001-11-02 19:55:00 Angela: Shall we go visit him and check on him, then...?","*Hawk follows it into a room and there he sees it land in the middle of the room, then start cackling*",2001-11-02 19:57:03 Kenji: Sure. *creates a link to the X*,2001-11-02 19:57:51 Angela: ~tries creating a link to Tachi's town to see if it's one of the place connected to Tron~,
2001-11-02 19:58:29,Mica,2001-11-02 19:57:51 Angela: ~tries creating a link to Tachi's town to see if it's one of the place connected to Tron~,"2001-11-02 19:58:19 Hawk: What's your problem, white...weird...thing?","*Kenji and Angela head into the link, then appear in front of the X*",2001-11-02 19:59:16 Angela: Traveling is pretty unique here...,"2001-11-02 19:59:25 White Weird Thing: I'm bored! I'm stuck and I cannot pass onto the next world! C'mon, tough guy, kill me!",
2001-11-02 20:06:37,Mica,2001-11-02 20:06:09 Keya: We were...too late....,2001-11-02 20:06:26 Hawk: Damnit...,M....Master...?? *walks over to him and looks down at the sheets of music*,2001-11-02 20:07:34 Mica: *Angela sees no sign of Tachi*,2001-11-02 20:07:57 Kenji: *follows Angela out* ...? Not here?,
2001-11-02 20:07:34,Mica,2001-11-02 20:06:26 Hawk: Damnit...,2001-11-02 20:06:37 Mica: M....Master...?? *walks over to him and looks down at the sheets of music*,*Angela sees no sign of Tachi*,2001-11-02 20:07:57 Kenji: *follows Angela out* ...? Not here?,"2001-11-02 20:08:02 Angela: ~blinks~ Hmmmmmm, he's not in his usual spot...",
2001-11-02 20:08:15,Mica,"2001-11-02 20:08:02 Angela: ~blinks~ Hmmmmmm, he's not in his usual spot...",2001-11-02 20:08:06 Kenji: *pulls out his phone*,*Mica picks up the music and looks over it* He's dead?! But...this music!! He didn't finish it!!! He was almost done!!!,2001-11-02 20:08:21 Kenji: *dials 634-6621*,2001-11-02 20:08:37 Hawk: Why don't you finish it then?,
2001-11-02 20:08:56,Mica,2001-11-02 20:08:21 Kenji: *dials 634-6621*,2001-11-02 20:08:37 Hawk: Why don't you finish it then?,"*grips the sheet music and starts screaming* Aaaaaaaaaahhhhhh!!! Now no one will ever hear it!!! It's gone!!! His greatest work, gone forever!!!!! Ahhhhhhhhh!!!","2001-11-02 20:09:48 Mica: No one could ever do as good as the master!!! No one!!! This song....it's gone, forever!!! Ahahahahaha!!! Gone!!! Gooooooone!!! Aaaaaaahahahahahahahaha!!!!!",2001-11-02 20:10:08 Kenji: (Pssssssssssssssychooooooooo.),
2001-11-02 20:09:48,Mica,2001-11-02 20:08:37 Hawk: Why don't you finish it then?,"2001-11-02 20:08:56 Mica: *grips the sheet music and starts screaming* Aaaaaaaaaahhhhhh!!! Now no one will ever hear it!!! It's gone!!! His greatest work, gone forever!!!!! Ahhhhhhhhh!!!","No one could ever do as good as the master!!! No one!!! This song....it's gone, forever!!! Ahahahahaha!!! Gone!!! Gooooooone!!! Aaaaaaahahahahahahahaha!!!!!",2001-11-02 20:10:08 Kenji: (Pssssssssssssssychooooooooo.),2001-11-02 20:10:10 Tachi: *picks up the phone* Hello?,
2001-11-02 20:11:54,Mica,2001-11-02 20:10:49 Angela: ~sits at the fountain and watches the water flow~,"2001-11-02 20:10:49 Hawk: God damnit. It's a damn good thing he died, or else I'm sure he'd be pretty ashamed of how his student acts.","*pulls two handfuls of explosives out of his supplies and lights them up simultaneously* Don't worry, master!!! I'll join you soon!! Join you to hear your finished work!!! *cackles insanely*","2001-11-02 20:12:32 Keya: Ahh...!! *looks over at Hawk, then starts running*","2001-11-02 20:12:39 Hawk: *Rushes Mica, punches him in the stomach, grabs the explosives, then puts out the fuses*",
2001-11-02 20:14:16,Mica,"2001-11-02 20:12:39 Hawk: *Rushes Mica, punches him in the stomach, grabs the explosives, then puts out the fuses*","2001-11-02 20:13:15 Tachi: Not much, but I was about to go to bed....","Ahahahahahaha!!! *continues laughing and several of them go off before Hawk can put them out, blowing apart several areas of the ship*","2001-11-02 20:14:42 Kenji: Oh, right, sorry. Kinda lose grasp of time when...er, nevermind. Good night, Tachi. I'll talk to you tomorrow. *hangs up*",2001-11-02 20:14:43 Angela: (He's nuts... O_o;;[wink],
2001-11-02 20:15:09,Mica,"2001-11-02 20:14:45 Hawk: Damnit. *Brings his watch to his mouth* Gill, get back here. *Runs like fuck out of the ship*",2001-11-02 20:14:52 Kenji: He's going to bed. *sweatdrops and looks at the sky*,*dumps his bag of supplies and starts throwing lit matches all over the explosives he had with him*,2001-11-02 20:15:10 Angela: ~sweatdrops~ Oh...,"2001-11-02 20:16:26 Mica: Ahahahahahahahaha!!! *Hawk can hear Mica continuing to laugh as he makes his way to the top of the ship where he sees Keya, and Gill navigates the ship next to where they got off*",
2001-11-02 20:16:26,Mica,2001-11-02 20:15:09 Mica: *dumps his bag of supplies and starts throwing lit matches all over the explosives he had with him*,2001-11-02 20:15:10 Angela: ~sweatdrops~ Oh...,"Ahahahahahahahaha!!! *Hawk can hear Mica continuing to laugh as he makes his way to the top of the ship where he sees Keya, and Gill navigates the ship next to where they got off*",2001-11-02 20:16:48 Hawk: Let,2001-11-02 20:17:03 Hawk: 's get in the ship. Now. *Swims to the ship*,
2001-11-02 20:17:19,Mica,2001-11-02 20:16:48 Hawk: Let,2001-11-02 20:17:03 Hawk: 's get in the ship. Now. *Swims to the ship*,"*as Keya and Hawk see Gill arrive, the bottom of the ship errupts in a large explosion and blows apart half of the ship, apparently killing that one beast along with it, since the ship is beginning to sink*",2001-11-02 20:17:41 Mica: *Keya follows and the two of them make it back onto the XBII*,2001-11-02 20:18:15 Angela: So now what...?,
2001-11-02 20:17:41,Mica,2001-11-02 20:17:03 Hawk: 's get in the ship. Now. *Swims to the ship*,"2001-11-02 20:17:19 Mica: *as Keya and Hawk see Gill arrive, the bottom of the ship errupts in a large explosion and blows apart half of the ship, apparently killing that one beast along with it, since the ship is beginning to sink*",*Keya follows and the two of them make it back onto the XBII*,2001-11-02 20:18:15 Angela: So now what...?,"2001-11-02 20:20:09 Keya: Whew, that was close...what an odd fellow....",
2004-04-18 12:31:17,Mime,2004-04-18 12:30:55 Thief: I knew Rand couldn't resist being a mimic.,"2004-04-18 12:31:11 Thief: Of course, he got the name wrong.","Why do you say that, Thief? [tongue]",2004-04-18 12:31:37 Caller: They were called Mimes in FFT...,"2004-04-18 12:31:50 Mime: Well... The name ""Mime"" actually makes more sense if you ask me. [tongue]",
2004-04-18 12:31:50,Mime,"2004-04-18 12:31:17 Mime: Why do you say that, Thief? [tongue]",2004-04-18 12:31:37 Caller: They were called Mimes in FFT...,"Well... The name ""Mime"" actually makes more sense if you ask me. [tongue]",2004-04-18 12:32:38 Thief: Aren't mimes those people with painted white faces that can't talk?,"2004-04-18 12:32:53 Mime: OK, it's really really time to get started on my project",
2004-04-18 12:32:53,Mime,"2004-04-18 12:31:50 Mime: Well... The name ""Mime"" actually makes more sense if you ask me. [tongue]",2004-04-18 12:32:38 Thief: Aren't mimes those people with painted white faces that can't talk?,"OK, it's really really time to get started on my project",2004-04-18 12:32:57 Caller: Ind00d.,2004-04-18 12:33:01 Mime: Yes.,
2004-04-18 12:33:01,Mime,"2004-04-18 12:32:53 Mime: OK, it's really really time to get started on my project",2004-04-18 12:32:57 Caller: Ind00d.,Yes.,2004-04-18 12:33:07 Caller: What's your project?,2004-04-18 12:33:25 Mime: Fortunately I'm mimicking your speech. [wink],
2004-04-18 12:33:25,Mime,2004-04-18 12:33:01 Mime: Yes.,2004-04-18 12:33:07 Caller: What's your project?,Fortunately I'm mimicking your speech. [wink],2004-04-18 12:33:27 Thief: And a mimic is... someone who mimics.,"2004-04-18 12:34:06 Mime: Comp sci project... I need to implement B+ Tree delete and a PM1 Quadtree. And an adjacency list too, I guess, though that will be easy.",
2004-04-18 12:34:06,Mime,2004-04-18 12:33:25 Mime: Fortunately I'm mimicking your speech. [wink],2004-04-18 12:33:27 Thief: And a mimic is... someone who mimics.,"Comp sci project... I need to implement B+ Tree delete and a PM1 Quadtree. And an adjacency list too, I guess, though that will be easy.","2004-04-18 12:34:20 Mime: Actually, a Mimic is a treasure chest monster.","2004-04-18 12:35:21 Caller: A Mime mimics, too...",
2004-04-18 12:34:20,Mime,2004-04-18 12:33:27 Thief: And a mimic is... someone who mimics.,"2004-04-18 12:34:06 Mime: Comp sci project... I need to implement B+ Tree delete and a PM1 Quadtree. And an adjacency list too, I guess, though that will be easy.","Actually, a Mimic is a treasure chest monster.","2004-04-18 12:35:21 Caller: A Mime mimics, too...",2004-04-18 12:35:29 Caller: And they have to be silent... [feak],
2004-04-18 12:36:05,Mime,2004-04-18 12:35:29 Caller: And they have to be silent... [feak],2004-04-18 12:35:53 White Mage: Caller: [url],Noooo theeeeey doooooon't! *screams in Caller's ear*,,"2004-04-18 12:36:37 Caller: I think when I play FFV, I'm gonna make everyone the cutest classes possible... [joy]",
2004-04-18 12:38:18,Mime,2004-04-18 12:37:47 Caller: ~squeals~ It's the Lord of the Dance!!! ~hugs Dancer~,"2004-04-18 12:38:06 Caller: Heh, she does, kinda...",LOL @ Dancer,"2004-04-18 12:38:38 Mime: Anyway, I'll see you all later.",2004-04-18 12:38:40 Mime: [zoom],
2004-04-18 12:38:38,Mime,"2004-04-18 12:38:06 Caller: Heh, she does, kinda...",2004-04-18 12:38:18 Mime: LOL @ Dancer,"Anyway, I'll see you all later.",2004-04-18 12:38:40 Mime: [zoom],"2004-04-18 12:38:48 Dancer: Later, Mime.",
2004-04-18 12:38:40,Mime,2004-04-18 12:38:18 Mime: LOL @ Dancer,"2004-04-18 12:38:38 Mime: Anyway, I'll see you all later.",[zoom],"2004-04-18 12:38:48 Dancer: Later, Mime.",2004-04-18 12:38:52 Dancer: *puts up the dance*,
2004-04-18 13:00:44,Mime,2004-04-18 12:59:42 Thief: You have laziness Nadia.,"2004-04-18 13:00:17 Black Mage: Yeah, I haven't mentioned Chimpy in awhile.","Well, I finished that part... *dusts hands off*",2004-04-18 13:00:48 Caller: But is it bad to do things like that...?,2004-04-18 13:00:54 Mime: Now for the more difficult stuff.,
2004-04-18 13:00:54,Mime,"2004-04-18 13:00:44 Mime: Well, I finished that part... *dusts hands off*",2004-04-18 13:00:48 Caller: But is it bad to do things like that...?,Now for the more difficult stuff.,"2004-04-18 13:01:07 Caller: Congraturation, Mimey! (rhymes with Grimey!)","2004-04-18 13:01:36 Thief: Well if you go back and continue them no, but if you just plain out give up, yes.",
2004-04-18 13:02:01,Mime,"2004-04-18 13:01:07 Caller: Congraturation, Mimey! (rhymes with Grimey!)","2004-04-18 13:01:36 Thief: Well if you go back and continue them no, but if you just plain out give up, yes.",[feak] WHAT THE FUCK!?,2004-04-18 13:02:14 Mime: I think someone hacked Lavalife's advertisements.,2004-04-18 13:02:39 White Mage: Hmm?,
2004-04-18 13:02:14,Mime,"2004-04-18 13:01:36 Thief: Well if you go back and continue them no, but if you just plain out give up, yes.",2004-04-18 13:02:01 Mime: [feak] WHAT THE FUCK!?,I think someone hacked Lavalife's advertisements.,2004-04-18 13:02:39 White Mage: Hmm?,2004-04-18 13:02:45 White Mage: What happened?,
2004-04-18 13:02:46,Mime,2004-04-18 13:02:39 White Mage: Hmm?,2004-04-18 13:02:45 White Mage: What happened?,They have pictures of old ugly women on them.,2004-04-18 13:02:46 Thief: Wha?,"2004-04-18 13:03:08 Caller: No, I'd go back and continue them, just quite a while later when I feel like going back to them...",
2004-04-18 13:29:12,Mime,2004-04-18 13:28:47 Black Mage: *goes back to drawing*,"2004-04-18 13:28:51 White Mage: Well, I didn't see Slayers NEXT until only recently.",Codey codey codey. *copies someone else's project*,"2004-04-18 13:29:40 Caller: [eek] No, I don't remember that...",2004-04-18 13:30:09 White Mage: LOL,
2004-04-18 13:31:04,Mime,2004-04-18 13:30:09 White Mage: LOL,"2004-04-18 13:30:31 White Mage: Ah, it was so awesome. But it contained so many in-jokes between Schala & I, it probably wouldn't make sense to anyone else.","For some reason, that reminds me of... dun dun dun... Pokeball Z!",2004-04-18 13:31:21 Black Mage: LOL @ Pokeball Z,2004-04-18 13:31:27 Mime: Noooooo! Pokeball Z is gooone! WHYYYYYYYYYYYYY!?,
2004-04-18 13:31:27,Mime,"2004-04-18 13:31:04 Mime: For some reason, that reminds me of... dun dun dun... Pokeball Z!",2004-04-18 13:31:21 Black Mage: LOL @ Pokeball Z,Noooooo! Pokeball Z is gooone! WHYYYYYYYYYYYYY!?,2004-04-18 13:32:37 Black Mage: I should still have all of the episodes...somewhere.,"2004-04-18 13:33:13 Black Mage: On my old computer, probably. There are a lot of things I want to start doing over the summer, like working on another RPG, or doing more writing. Maybe I'll mess around with Pokeball Z again for fun.",
2004-04-18 13:42:51,Mime,"2004-04-18 13:42:36 White Mage: LOL, yeah, I know.","2004-04-18 13:42:42 White Mage: *closes the fic* Ah, great fun.",[feak],2004-04-18 13:43:12 Caller: Pooooooooor Daniel... ^^;;;;,2004-04-18 13:45:08 Mime: It does not look easy.,
2004-04-18 13:45:08,Mime,2004-04-18 13:42:51 Mime: [feak],2004-04-18 13:43:12 Caller: Pooooooooor Daniel... ^^;;;;,It does not look easy.,"2004-04-18 13:45:30 White Mage: LOL, I shouldn't post anything from our second fic....it's about hunting bunnies.","2004-04-18 13:45:37 Caller: Sowwy, W00sy...",
2004-04-18 13:47:46,Mime,"2004-04-18 13:47:17 Caller: Oh, good... [blush]","2004-04-18 13:47:20 White Mage: Jennifer, disregarding her friend’s state of exhaustion, opened the gates and moseyed on in. Much to her surprise, and delight, she was greeted by a hoard of loinclothed men wielding hollow chocolate bunnies.","Why are you squishing those bunnies to death between your busom, Nads?","2004-04-18 13:47:51 White Mage: For approximately 31.7 seconds, the crowd just stared at her blankly.","2004-04-18 13:48:43 Caller: That's Mini-Nadia, Mimey... She's just the right size to hug them...",
2004-04-18 13:49:09,Mime,2004-04-18 13:48:54 Caller: [eek]@loinclothed men,"2004-04-18 13:48:57 White Mage: “Well what are you waiting for?” Jennifer exclaimed, “Dance! Dance!”",... TO DEATH!,"2004-04-18 13:49:13 White Mage: Ah, mean.",2004-04-18 13:50:13 White Mage: Too bad we never finished that one.,
2004-04-18 15:48:57,Mime,2004-04-18 15:46:46 Dancer: *dances* ,"2004-04-18 15:48:51 Caller: Okay, no work for me, because dinner's here! [joy]",Squish is such a weird word.,2004-04-18 15:50:26 Dancer: {Lain - Duvet},2004-04-18 15:54:41 Dancer: {Josh Groban - Oceano},
2004-04-18 22:43:33,Mime,2004-04-18 22:30:35 Fighter: There. The comic's been updated.,"2004-04-18 22:30:58 Fighter: Well, uploaded anyway... I'm sure you guys know the procedure by now. [tongue]",Hrrrm... I lost my class. :( *is a squire now*,2004-04-18 22:43:39 Mime: Oops. Maybe not.,2004-04-18 22:43:47 Mime: Apparently it just LOOKS like it.,
2004-04-18 22:43:39,Mime,"2004-04-18 22:30:58 Fighter: Well, uploaded anyway... I'm sure you guys know the procedure by now. [tongue]",2004-04-18 22:43:33 Mime: Hrrrm... I lost my class. :( *is a squire now*,Oops. Maybe not.,2004-04-18 22:43:47 Mime: Apparently it just LOOKS like it.,2004-04-18 22:45:11 Fighter: [eh],
2004-04-18 22:43:47,Mime,2004-04-18 22:43:33 Mime: Hrrrm... I lost my class. :( *is a squire now*,2004-04-18 22:43:39 Mime: Oops. Maybe not.,Apparently it just LOOKS like it.,2004-04-18 22:45:11 Fighter: [eh],2004-04-18 23:03:42 Viking: Is the av working for anyone else? [eh],
2002-12-11 23:35:25,Mini-Darrow,2002-12-11 23:34:59 Soul: THen he walked a waaaaaaaaay. My daddy gave me a name. THen he walked awaaaaaaaay,"2002-12-11 23:35:14 Janus: He could do it, if Amy weren't in the shirt. But then he would essentially be running while wearing Amy's shirt, and Amy would be standing there topless.",I didn't do nothin'! I was just taking a shortcut!,"2002-12-11 23:35:45 Vavalion: Ah, yes...",2002-12-11 23:35:46 Psi-Amy: A shortcut to where? O_O ;,
2003-09-19 17:09:16,Mini-Darrow,"2003-09-19 17:08:42 Psi-Amy: As long as you feed it and scoop its poop, Janus. [ok]","2003-09-19 17:09:02 Janus: Ah, screw that. *shoves the Carl back outside and shuts the door*","*appears on Darrow's other shoulder wearing a devil costume and cackles, then hops over to the other shoulder and pokes Mini-Amy a few times with his pitchfork*",2003-09-19 17:09:45 Mini-Amy: [cry],2003-09-19 17:09:49 Nadia: ~waves to show she still exists~,
2003-09-19 17:11:14,Mini-Darrow,2003-09-19 17:10:47 Janus: LOL,2003-09-19 17:10:56 Psi-Amy: [eek],"Yahahahaha!!!...Ow, my head!!",2003-09-19 17:11:15 Nadia: ~eats cookie~ [blush],2003-09-19 17:11:29 Cecil: *smacks his forehead and shakes his head in disbelief at Carl*,
