time_stamp,handle,back_-2_post,back_-1_post,text,forward_1_post,forward_2_post,guess_who
2004-10-20 11:18:35,Kate Winslet,2004-10-20 11:18:11 Psi-Amy: I had a dream that I was Kate Winslet the other night.,2004-10-20 11:18:28 Psi-Amy: ....except I was CYBORG Kate Winslet!,The hell?,2004-10-20 11:18:44 Nadia: [eek][eek],"2004-10-20 11:18:47 Janus: Yep, we can tell SSUers by their dreams.",
2004-10-20 11:18:53,Kate Winslet,2004-10-20 11:18:44 Nadia: [eek][eek],"2004-10-20 11:18:47 Janus: Yep, we can tell SSUers by their dreams.",. . .now it works?,2004-10-20 11:19:29 Nadia: [dwa],2004-10-20 11:19:41 Cecil: That was weird.,
2002-03-01 23:34:51,Kid,2002-03-01 23:32:55 Red Leader: [YAAAAAAAAAAAAAAWN],2002-03-01 23:34:34 Guy: Ahhhhh!! Nooooooo!! Not the Nintendo army of death!!!!!,Mooooooooooooommy!!! They're coming to kill us!!!!,2002-03-01 23:35:05 Guy: Noooooooooooooooo!!!!! The world is in danger!!! We're doomed!!!,"2002-03-01 23:35:17 Woman: Ahhhhhhhhh!!! Noooooooo, the death!!!",
2002-03-01 23:35:48,Kid,"2002-03-01 23:35:17 Woman: Ahhhhhhhhh!!! Noooooooo, the death!!!",2002-03-01 23:35:38 Crazy Yamauchi: Destroy! Destroy! Destroy! Destroy!,Noooooooooo!!,2002-03-01 23:35:54 Guy: Ahhhhhhhhhh!!!,2002-03-01 23:36:02 Woman: Oh my Gooooooooooood!!!,
2003-10-01 13:34:28,Kilik,2003-10-01 13:34:02 Aaron: I didn't even play DDR yesterday. My room mate and I played random shooters.,2003-10-01 13:34:08 Psi-Amy: Schweeeeetie pooooo....,Whaaaa~aaat?,2003-10-01 13:34:39 Nadia: [eh]@Amy,2003-10-01 13:34:45 Psi-Amy: I wuv oo.,
2003-10-01 13:35:07,Kilik,2003-10-01 13:34:55 Vavalion: LOL,"2003-10-01 13:34:57 Darrow: I haven't coughed too much, but sneezing...definitely.","I wuv oo, toooooo.",2003-10-01 13:35:12 Vavalion: You're stealing Nadia and Red's bit.,2003-10-01 13:35:21 Darrow: I went through half a box of tissues last night. [crazy],
2004-04-25 01:26:44,Killer Bird of DOOM!!!,2004-04-25 01:26:30 Hawk: You're like a little RAT boy!,2004-04-25 01:26:37 Vina: Anyway... Rose! WHERE ARE YOU? THis naked freak... is..,"*flies in and starts smashing stuff, flaunting its 1,000,000 HP and inability to be killed until long after the group gets enough power, but forgets all about it and its location* CAAAAAAAAAAAAAAW!!!!!",2004-04-25 01:27:15 Killer Bird of DOOM!!!: CAAAAAAAAW!! *picks up Carl and carries him off to be gradually pecked to death*,2004-04-25 01:27:17 Vina: *Casts Teleport-Holla* See ya!,
2004-04-25 01:27:15,Killer Bird of DOOM!!!,2004-04-25 01:26:37 Vina: Anyway... Rose! WHERE ARE YOU? THis naked freak... is..,"2004-04-25 01:26:44 Killer Bird of DOOM!!!: *flies in and starts smashing stuff, flaunting its 1,000,000 HP and inability to be killed until long after the group gets enough power, but forgets all about it and its location* CAAAAAAAAAAAAAAW!!!!!",CAAAAAAAAW!! *picks up Carl and carries him off to be gradually pecked to death*,2004-04-25 01:27:17 Vina: *Casts Teleport-Holla* See ya!,"2004-04-25 01:27:28 Hawk: (Hey, Darrow! I've got one! How about the duck? [wink] )",
2004-01-04 12:07:25,Killy McGee,"2004-01-04 12:04:58 Matt: Red, white, and.... green?",2004-01-04 12:06:28 Randy: Yep!,Rooooooar.,2004-01-04 12:07:33 Killy McGee: ....Roooooar.,2004-01-04 12:08:28 Matt: Hey Darrow.,
2004-01-04 12:07:33,Killy McGee,2004-01-04 12:06:28 Randy: Yep!,2004-01-04 12:07:25 Killy McGee: Rooooooar.,....Roooooar.,2004-01-04 12:08:28 Matt: Hey Darrow.,"2004-01-04 12:11:32 Staci: Killy McGee, Joey...? [eh]",
2005-05-04 00:57:11,King,"2005-05-04 00:55:06 Aaron: Suddenly, he felt a great wave of lethargy crawl over him, and he felt himself falling asleep despite his falling. Soon, his eyes were closed as he felt the air pass by him, afraid of what might become him.",2005-05-04 00:56:03 Aaron: He snapped awake to find himself in the middle of a grassy hill with strange unearthly flowers of bizarre colors and impossible shapes.,Amy?,2005-05-04 00:57:15 Armadillo: Er.,"2005-05-04 00:57:33 Aaron: Upon further inspection he found that these flowers gave off the most lovely of any fragerence that he had ever smelled -- as he inhaled the sweet aroma, he felt at once filled with beauty and comfort, a feeling of pure euphoria.",
2006-10-14 01:59:59,King,2006-10-14 01:59:34 Guard: /me stabs Vav,2006-10-14 01:59:41 Ifrit: /me burns Vav,"/me calls for the guards, who stab Vav again",2006-10-14 02:00:07 Kraken: /me hentacles Vav,2006-10-14 02:00:33 Matoya: /me stares at Vav through her crystal ball [stare]@[vav],
2004-03-03 22:18:54,Kolyarut,2004-03-03 22:16:03 Armadillo: No.,2004-03-03 22:16:56 Driretlan: Yeshers!,...No.,"2004-03-03 22:19:17 Kolyarut: *Shoots Drir with his envervation ray, and then walks out*",2004-03-03 22:19:28 Vavalion: Can't argue with that.,
2004-03-03 22:19:17,Kolyarut,2004-03-03 22:16:56 Driretlan: Yeshers!,2004-03-03 22:18:54 Kolyarut: ...No.,"*Shoots Drir with his envervation ray, and then walks out*",2004-03-03 22:19:28 Vavalion: Can't argue with that.,2004-03-03 22:19:45 Armadillo: Darn right you can't.,
2004-05-23 13:09:09,Kolyarut,2004-05-23 03:50:45 Dark Paladin: Oh well...,2004-05-23 03:50:50 Dark Paladin: Good night...,Theeeeeme?,"2004-05-23 13:09:33 Armadillo: Nah, that's a pretty lame theme.",2004-05-23 13:10:04 Armadillo: Be Your Avatar... yikes.,
2002-04-21 23:37:40,Krang,"2002-04-21 23:37:26 Darrow: You ever wonder why your mind is so messed up, Vav? ....DUN DUN DUUUUUUNN!!!!!!",2002-04-21 23:37:36 Darrow: *Vav's mind pulls off its mask to reveal...Krag!!*,"SILENCE, Foolish human! I'm busy trying to conquer the World!",2002-04-21 23:37:52 Vavalion: Whhhooooooooaaaaaaaa...,"2002-04-21 23:37:59 Vavalion: Ah, Krang.",
2002-04-21 23:39:13,Krang,"2002-04-21 23:37:59 Vavalion: Ah, Krang.","2002-04-21 23:38:17 Darrow: Oh, Krang. I knew that didn't sound right, but I couldn't remember it, either. [tongue]","SHREDDER! YOU, IDIOT! DON'T WASTE TIME ON THAT PER-VERTED TURTLE! YOUR TASK WAS TO FIND THE -TEENAGE MUTANT NINJA- TURTLES!!!!!!!!!! THAT TURTLE IS NEITHER TEENAGE OR NINJA THOUGH QUITE MUTATED.",2002-04-21 23:39:30 Piki: Hahahahaha....,2002-04-21 23:39:49 Vavalion: Krang needs to caaaaaaaalm dooooooown.,
2002-04-21 23:41:54,Krang,"2002-04-21 23:40:36 The Shredder: But, Krang, I'm HUNGRY!!! I've been intentionally starving for over a decade so I could have all that Turtle Soup! And... This one looks like an easy kill.","2002-04-21 23:41:22 Vavalion: Why don't you just go to the zoo? Nice, healthy turtles there. Mutated turtle soup would probably make you sick.",I DON'T GIVE A RAT'S ASS!!!! GENERAL TRAGG!!!!!! TAKE THIS USELESS EXCUSE FOR A NINJA TO THE DIMENSIONAL PORTAL AND MAKE SURE HE KEEPS BAXTER STOCKMAN COMPANY....FOREEEEEEVER!!!!!!!!!!,"2002-04-21 23:42:36 Vavalion: Okay, I know Baxter Stockman... but who the hell is General Tragg?","2002-04-21 23:42:40 General Tragg: Alright, let's not make this harder than it has to be.",
2002-03-25 19:10:52,Kvan C,"2002-03-25 19:10:27 Am I clogging the name list?: its like, I know the work means the things you see out of, but it just doesnt seem right anymore!",2002-03-25 19:10:41 Bite me: ...,*ponders*,2002-03-25 19:10:54 Kvan C: YAY!,2002-03-25 19:11:05 Kvan Cetre: take that filterama!,
2002-03-25 19:10:54,Kvan C,2002-03-25 19:10:41 Bite me: ...,2002-03-25 19:10:52 Kvan C: *ponders*,YAY!,2002-03-25 19:11:05 Kvan Cetre: take that filterama!,2002-03-25 19:11:17 K'van Cetre: I WON!,
2004-04-25 17:16:08,Kynos,2004-04-25 17:14:04 Leith Rainsford: The one with the fucking tower with the endless staircase where we al lsat around Stoned for a damn hour.,2004-04-25 17:14:10 Leith Rainsford: All.,*stares at Gau*,2004-04-25 17:16:59 Hinoki: *stares at Kynos* [dwa],2004-04-25 17:17:16 Kynos: *stares at Hinoki* [rar],
2004-04-25 17:17:16,Kynos,2004-04-25 17:16:08 Kynos: *stares at Gau*,2004-04-25 17:16:59 Hinoki: *stares at Kynos* [dwa],*stares at Hinoki* [rar],2004-04-25 17:17:25 Hinoki: ...,2004-04-25 17:17:30 Kynos: ...,
2004-04-25 17:17:30,Kynos,2004-04-25 17:17:16 Kynos: *stares at Hinoki* [rar],2004-04-25 17:17:25 Hinoki: ...,...,2004-04-25 17:18:54 Gau: *Eats Kynos*,2004-04-25 17:19:14 Tsician: O_o,
2003-05-08 21:10:01,Lady Finder Brandon,2003-05-08 21:08:50 Vavalion: I'll crash?,2003-05-08 21:08:54 Winter Angel Brian: I don't know. Try Monotheistic or Christian.,LOL...I like that one.,2003-05-08 21:10:22 Cuteness Finder Staci: ROTFLOL!,2003-05-08 21:10:29 Vavalion: LOL,
2003-05-08 21:11:49,Lady Finder Brandon,2003-05-08 21:10:29 Vavalion: LOL,,Alien Blood Berserker... True Shadow Singer...,2003-05-08 21:12:03 Lady Finder Brandon: Cuddly Chaos Angel?,2003-05-08 21:12:15 Winter Angel Brian: Coool.,
2003-05-08 21:12:03,Lady Finder Brandon,,2003-05-08 21:11:49 Lady Finder Brandon: Alien Blood Berserker... True Shadow Singer...,Cuddly Chaos Angel?,2003-05-08 21:12:15 Winter Angel Brian: Coool.,2003-05-08 21:12:46 Cuteness Finder Staci: That's cute!,
2009-12-05 05:09:07,Lady Gaga,2009-12-05 05:05:14 Sraphene: Aaaaaaaaaaaaaaand ... the manual tells me nothing.,"2009-12-05 05:07:30 Sraphene: I just don't see the need to make a cast a force. Casts can see traps and junk, and they are physically more powerful.",Russian Roulette is not the same without a gun and baby when it's love if it's not rough it isn't fun,2009-12-05 05:09:34 Sraphene: xd xd xd,2009-12-05 05:09:37 Dark Paladin: Damn lousy manual!,
2009-12-05 05:12:35,Lady Gaga,2009-12-05 05:10:04 Sraphene: oh em gee,2009-12-05 05:12:25 Sraphene: ? Why can't you walk around on the decks? Hm.,I want your horror I want your design I want your criminal as long as you're mine,2009-12-05 05:14:56 Sraphene: And you have to exchange partner cards with computer players. W. T. F.,2009-12-05 05:17:24 Sraphene: 1st mission!,
2009-12-05 05:42:18,Lady Gaga,2009-12-05 05:20:07 Dark Paladin: Woooow. :o,"2009-12-05 05:21:23 Sraphene: Oh cool, I get to have a gun in one hand, a sword in the other.",I want your love and I want your revenge you and me could write a bad romance,2009-12-05 05:43:56 Aaron: Okay I'm done being Lady Gaga,"2009-12-05 05:44:14 Aaron: Oh, oh, I have a great Halloween costume for next year.",
2001-11-06 18:54:53,Lamerz,2001-11-06 18:54:11 Soul: It took me the entire morning to get it hooked up.,"2001-11-06 18:54:34 Soul: Meahwhile, everyone in the shop had sand in their pussies..","Albanes, when can I check my eeeeeeeee-maaaaail?","2001-11-06 18:55:29 Lamerz: Albanes, I wanna use the iiiiiiiiiinterneeeet..","2001-11-06 18:56:03 Lamerz: Albanes, you're taking too long on purrrrrpose.",
2001-11-06 18:55:29,Lamerz,"2001-11-06 18:54:34 Soul: Meahwhile, everyone in the shop had sand in their pussies..","2001-11-06 18:54:53 Lamerz: Albanes, when can I check my eeeeeeeee-maaaaail?","Albanes, I wanna use the iiiiiiiiiinterneeeet..","2001-11-06 18:56:03 Lamerz: Albanes, you're taking too long on purrrrrpose.",2001-11-06 18:56:11 Soul: I was about to kill.,
2001-11-06 18:56:03,Lamerz,"2001-11-06 18:54:53 Lamerz: Albanes, when can I check my eeeeeeeee-maaaaail?","2001-11-06 18:55:29 Lamerz: Albanes, I wanna use the iiiiiiiiiinterneeeet..","Albanes, you're taking too long on purrrrrpose.",2001-11-06 18:56:11 Soul: I was about to kill.,2001-11-06 18:57:25 Hero: Was this a piss of IT day? I had a hell of a day to,
2004-05-02 11:44:53,Lina Inverse,,2004-05-02 11:44:33 Prince Darien: Usagi! ,Dragon Slaaaaave! *blows Usagi up*,"2004-05-02 11:45:04 Usagi: (It's in the manga! [joy] The silver crystal preserves their bodies, and then the other four Sailors sacrifice their lives to wake up Usagi, and then Usagi's love also brings back Mamoru, but he's blind... [cry])",2004-05-02 11:45:24 Usagi: Mamo-chan! [hugs],
2004-05-02 11:48:03,Lina Inverse,"2004-05-02 11:45:33 Usagi: Er, [hug]","2004-05-02 11:45:55 Usagi: (Aw, R00sy, Lina isn't a magical girl... :( Can't you do Sailormoon for one day? :( )",(Bullshit! Lina is about as magical a girl as they come. :-p I just don't know any characters from Sailormoon. AT ALL.),"2004-05-02 11:48:14 Usagi: (Even Red's going to do Sailormoon Day, and he's the one who really really hates it, but he still is... :( )","2004-05-02 11:49:14 Lina Inverse: (Well, it's not a problem anyway... I won't be here for most of the day anyway. [tongue])",
2004-05-02 11:49:14,Lina Inverse,2004-05-02 11:48:03 Lina Inverse: (Bullshit! Lina is about as magical a girl as they come. :-p I just don't know any characters from Sailormoon. AT ALL.),"2004-05-02 11:48:14 Usagi: (Even Red's going to do Sailormoon Day, and he's the one who really really hates it, but he still is... :( )","(Well, it's not a problem anyway... I won't be here for most of the day anyway. [tongue])",2004-05-02 11:49:43 Usagi: ([rusey][hug][nadia]),,
2004-05-02 11:52:14,Lina Inverse,2004-05-02 11:49:43 Usagi: ([rusey][hug][nadia]),,*zooms to programming* [zoom],2004-05-02 11:56:22 Usagi: Happy programming!,2004-05-02 12:03:53 Usagi: Test?,
2002-02-04 16:13:09,Locke,2002-02-04 16:11:24 Nadia: Noooooooooope!,"2002-02-04 16:12:50 Darrow: Alright, but Jack the Knife is gonna hear about this, Nadia. And Jack the Knife gets mad fast!","-.-""",2002-02-04 16:13:42 Locke: {{sighs}},"2002-02-04 16:13:57 Nadia: What's Jack's problem, Darrow...?",
2002-02-04 16:13:42,Locke,"2002-02-04 16:12:50 Darrow: Alright, but Jack the Knife is gonna hear about this, Nadia. And Jack the Knife gets mad fast!","2002-02-04 16:13:09 Locke: -.-""",{{sighs}},"2002-02-04 16:13:57 Nadia: What's Jack's problem, Darrow...?",2002-02-04 16:14:03 Darrow: Howdy newcomer.,
2002-12-08 21:29:09,Locke,2002-12-08 21:28:53 Vavalion: ROFLOL,2002-12-08 21:28:57 MG1: I kick ass for the lord!!!!,Hi everyone!,"2002-12-08 21:29:38 MG1: I also have my ass kicked 9 - 5 during daily prayer, right before our nighttime castrations and warm yak tea.",2002-12-08 21:29:39 Cecil: LOL@kicking ass for the Lord,
2002-04-29 18:32:41,Logicpecker,2002-04-29 18:32:18 Vavalion: *Switches CT out of the SNES and puts in Super Mario RPG that he snuck in* Mwa ha ha!,2002-04-29 18:32:30 Jester: The SNES version is actually far superior. @_@,Landover.,"2002-04-29 18:33:01 Dark Paladin: Ah, thanks!",2002-04-29 18:33:21 Jester: *kicks Square in the nuts* They couldn't even emulate the SNES properly!! GAH!,
2002-04-29 18:37:12,Logicpecker,2002-04-29 18:35:35 Jester: In fact.....*has the urge to go beat CT for the fifty-zillionth time again* @_@,"2002-04-29 18:36:21 Vavalion: Maybe I'll beat CT this weekend. I beat Shinging Force 2 last weekend, so I'm sure I could get myself to focus enough to play it. [tongue]",*Listens to Imperial March: Leviathan Mix for the fourth time today* This would be THE song for a secret boss battle agaist Darth Vader. [smile],2002-04-29 18:37:14 Dark Paladin: I'll probably...sleep. ^^;;,"2002-04-29 18:37:20 Jester: You MUST, Vav.....",
2004-09-12 09:08:11,Lord of the Dance,2004-09-12 09:00:49 Lord Farquaad: I think not! *Sends a bunch of knights armed with flyswatters after Lord of the Flies*,"2004-09-12 09:04:08 Lord Farquaad: LOL, this site is funny.",Whoo.,2004-09-12 09:10:18 Lord Farquaad: Hallo Lord of the Dance.,2004-09-12 09:10:49 Lord of the Dance: Greetings. *does a little jig*,
2004-09-12 09:10:49,Lord of the Dance,2004-09-12 09:08:11 Lord of the Dance: Whoo.,2004-09-12 09:10:18 Lord Farquaad: Hallo Lord of the Dance.,Greetings. *does a little jig*,2004-09-12 09:27:23 Lady of Shalott: I think this is right... [dwa],"2004-09-12 09:27:32 Lady of Shalott: Er, this... [laugh]",
2004-09-12 09:44:07,Lord of the Dance,"2004-09-12 09:39:46 Lord of the Flies: Buzzzz! (I think it's Rusey, or maybe Uber Ruser)",2004-09-12 09:43:40 Lady of Shalott: Uh huuuuuuuuh...,(Which are both the same person anyway. [tongue]),2004-09-12 09:57:57 Lord of the Flies: [eek],2004-09-12 09:58:02 Lord of the Flies: *is indignant*,
2004-09-14 09:15:01,Lord of the Dance,"2004-09-14 08:16:37 Janus: Well, back to class.",2004-09-14 08:26:56 Aaron: Good morning.,"Blech, SP2.","2004-09-14 09:15:09 Cecil: Blech, CC.",2004-09-14 09:25:27 Janus: Back.,
2004-09-12 09:29:48,Lord of the Drir,2004-09-12 09:29:35 Drir: Light!,2004-09-12 09:29:42 Lady of Shalott: ~waves~,Wee.,"2004-09-12 09:36:20 Lady of Shalott: So, what's a Lord of the Drir? [dwa]","2004-09-12 09:38:36 Lord of the Drir: A magical Entity of ultimate proportions. Army would say it's him, but don't listen to the fool. He will be crushed like all the other imitators.",
2004-09-12 09:38:36,Lord of the Drir,2004-09-12 09:29:48 Lord of the Drir: Wee.,"2004-09-12 09:36:20 Lady of Shalott: So, what's a Lord of the Drir? [dwa]","A magical Entity of ultimate proportions. Army would say it's him, but don't listen to the fool. He will be crushed like all the other imitators.","2004-09-12 09:39:46 Lord of the Flies: Buzzzz! (I think it's Rusey, or maybe Uber Ruser)",2004-09-12 09:43:40 Lady of Shalott: Uh huuuuuuuuh...,
2005-01-30 07:06:29,Magic Shield,2005-01-30 06:41:41 Hero: Yawn,2005-01-30 06:53:07 Hero: Bed,There.,2005-01-30 07:06:47 Magic Shield: I'm something Nadia NEVER uses. [tongue],2005-01-30 13:28:02 Pegasus Boots: Officially 12-0 for the round. [ok],
2005-01-30 07:06:47,Magic Shield,2005-01-30 06:53:07 Hero: Bed,2005-01-30 07:06:29 Magic Shield: There.,I'm something Nadia NEVER uses. [tongue],2005-01-30 13:28:02 Pegasus Boots: Officially 12-0 for the round. [ok],"2005-01-30 13:32:24 Pegasus Boots: So it'll be mike, loserkid, Isak and me facing off for the first four seeds.",
2002-12-08 21:27:11,Magus,2002-12-08 21:26:59 Nadia: LOL@Mog and Darrow,2002-12-08 21:27:05 NeueZiel: WTF is quicktime?,Um...guys...I want to apologize about several years ago..I was a real deuchebag then...and things haven't changed. I SUCK!!!,2002-12-08 21:27:11 Randofu: I remember CP.,2002-12-08 21:27:13 Darrow: SMASH HER FACE!,
2006-01-03 08:07:02,Magus,2006-01-03 08:06:51 kyle messer: just about to finish my undergrad and head off to law school,"2006-01-03 08:06:57 Aaron: How'd the last semester end up anyway, DP?",Hello,2006-01-03 08:07:12 kyle messer: my cousin is moving out to indiana for grad school as we speak actually,"2006-01-03 08:07:41 Dark Paladin: Quite well, in fact, Aaron!",
2006-01-03 08:09:14,Magus,"2006-01-03 08:09:09 Aaron: I dunno where the Hell I want to go to school anymore for graduate school, all the schools I applied to seem good to me. It didn't help that I visited UC Berkeley over break either. [dead]",2006-01-03 08:09:09 kyle messer: thats cool. i'd have majored in music if my school would have offered my insturment,"My god, it's been like 5 years since I came to SSU",2006-01-03 08:09:40 kyle messer: muncie i believe is where she was headed,"2006-01-03 08:09:51 Dark Paladin: Too bad it's 3 AM and most people are out, Magus. Then again, it's the holidays still, so people will be around over the next few days still.",
2006-01-03 08:10:36,Magus,"2006-01-03 08:10:30 Dark Paladin: And just pick the one you love, Aaron...meaning the one that pays you the most to go. ;D","2006-01-03 08:10:35 Aaron: I woke up at 5pm, so I'll be around for a while probably. [laugh]",Ahh it's only 1am here... I just got off work. Fun,"2006-01-03 08:10:50 Dark Paladin: Late shift, eh? Ouch. xd",2006-01-03 08:10:54 kyle messer: bass guitar. i play some violin and viola but i didn't have as much interest in them,
2002-04-06 20:12:07,Maj Fredrick,2002-04-06 20:11:44 Maj. Fredrick: What for?,2002-04-06 20:11:53 Soul: For the wireless LAN in kuwait.,Can you put wires down or something?,"2002-04-06 20:12:37 Soul: No, sir, CatV can't withstand the temp changes, and the sand would eat it away.",2002-04-06 20:12:54 Maj Fredrick: Can you make do with $2000?,
2002-04-06 20:12:54,Maj Fredrick,2002-04-06 20:12:07 Maj Fredrick: Can you put wires down or something?,"2002-04-06 20:12:37 Soul: No, sir, CatV can't withstand the temp changes, and the sand would eat it away.",Can you make do with $2000?,2002-04-06 20:13:00 Soul: No Sir.,2002-04-06 20:13:29 Maj Fredrick: Does Yankee really need LAN?,
2002-04-06 20:13:29,Maj Fredrick,2002-04-06 20:12:54 Maj Fredrick: Can you make do with $2000?,2002-04-06 20:13:00 Soul: No Sir.,Does Yankee really need LAN?,"2002-04-06 20:13:50 Soul: Yes sir, otherwise they won't be able to send the reports directly to the TOC.",2002-04-06 20:14:13 Maj Fredrick: Go get this signed by the CO.,
2002-04-06 20:14:13,Maj Fredrick,2002-04-06 20:13:29 Maj Fredrick: Does Yankee really need LAN?,"2002-04-06 20:13:50 Soul: Yes sir, otherwise they won't be able to send the reports directly to the TOC.",Go get this signed by the CO.,"2002-04-06 20:14:24 Soul: Could you sign this, sir?",2002-04-06 20:14:54 Col Smith: No.,
2004-05-02 14:21:33,Malachite,2004-05-02 14:20:37 Mistress 9: LOL,2004-05-02 14:21:30 Usagi: It's okay... We know you're really a guy... [vav][hug][nadia],,2004-05-02 14:22:24 Zoicite: [love] at Malachite,2004-05-02 14:22:36 Darien: Did I use that gray already? *looks at the log*,
2004-05-02 14:27:54,Malachite,2004-05-02 14:27:21 Usagi: And there was this one picture of all the five original Sailors with Mamo and the four generals... [eek],2004-05-02 14:27:30 Zoicite: Venus was coupled with everyone.,Venus ,"2004-05-02 14:28:31 Usagi: ROTFLOL... Actually, there's a picture of her and Mars looking kinda chummy... [eek] But they aren't a couple... Just Uranus and Neptune.",2004-05-02 14:29:17 Mistress 9: [contempt],
2004-05-02 15:33:06,Malachite,"2004-05-02 15:31:58 Darien: *canoodles Usagi, too* ",2004-05-02 15:32:25 Zoicite: I want some canoodling! [cry],*canoodles Zoicite* ,2004-05-02 15:33:12 Usagi: [eek],2004-05-02 15:34:08 Darien: Everything from petting to sex. LOL,
2002-04-14 05:24:04,Malamasala,2002-04-14 02:22:09 Aaron: Death!,"2002-04-14 02:23:10 Aaron: Anyway, Good night.","Hi!, How long does it take till I can download the wonderful SD3-mp3's [animesmile]","2002-04-14 05:25:03 Malamasala: No, really, I just wanted to check it out if I'd like to come here reularly...",2002-04-14 05:25:32 Malamasala: bye... [smile],
2002-04-14 05:25:03,Malamasala,"2002-04-14 02:23:10 Aaron: Anyway, Good night.","2002-04-14 05:24:04 Malamasala: Hi!, How long does it take till I can download the wonderful SD3-mp3's [animesmile]","No, really, I just wanted to check it out if I'd like to come here reularly...",2002-04-14 05:25:32 Malamasala: bye... [smile],"2002-04-14 09:47:48 Soul: Ugh... I only got 4 hours of sleep, but it feels like I slept for a whole day...",
2002-04-14 05:25:32,Malamasala,"2002-04-14 05:24:04 Malamasala: Hi!, How long does it take till I can download the wonderful SD3-mp3's [animesmile]","2002-04-14 05:25:03 Malamasala: No, really, I just wanted to check it out if I'd like to come here reularly...",bye... [smile],"2002-04-14 09:47:48 Soul: Ugh... I only got 4 hours of sleep, but it feels like I slept for a whole day...",2002-04-14 11:19:13 Hero: Okay -- I have hotspots working. So unless we recompile the game. We can have a total of 10 maps,
2001-11-29 20:35:36,Many Many More Little Pikis,2001-11-29 20:35:24 Hero: Damnit@ [animesmile],2001-11-29 20:35:30 Nadia: Can I have a cookie?,"You fool, you foolish, foolish fool... *evil laugh*","2001-11-29 20:35:42 Randofu: WTF, Janus... I read it before you did. I introduced you all to the Sword of Truth. ","2001-11-29 20:36:10 Mog: If you're AFK, how are you typing? [tongue]",
2001-11-29 20:46:22,Many Many More Little Pikis,2001-11-29 20:46:10 Hero: And here I said we'd never make it to 600KB again ,2001-11-29 20:46:11 Vavalion: Freaky voice song!,back ^-^,2001-11-29 20:46:23 Vavalion: When did you say that?,"2001-11-29 20:46:33 Vavalion: WB, Pikis.",
2004-08-08 11:55:31,Marle,2004-08-08 11:47:52 Crono: {CT - Wings That Cross Time},2004-08-08 11:54:41 Crono: {CT - Revival Day Impoetus (OC)},I woke up 40 minutes ago... [laugh],2004-08-08 11:55:35 Gaspar: Yuuuuuuuuuuuuuber.,,
2004-08-08 11:55:56,Marle,2004-08-08 11:55:35 Gaspar: Yuuuuuuuuuuuuuber.,,Test?,2004-08-08 11:56:24 Marle: Teeeeeeeest?,2004-08-08 11:57:09 Alfador: [catface],
2004-08-08 11:56:24,Marle,,2004-08-08 11:55:56 Marle: Test?,Teeeeeeeest?,2004-08-08 11:57:09 Alfador: [catface],2004-08-08 11:57:53 Alfador: Meow!,
2003-01-04 20:49:28,Marrilin,2003-01-04 20:49:11 Valimus: [WAIT][WAIT],2003-01-04 20:49:19 Medal: [animesmile],Hello. ,"2003-01-04 20:49:56 Ilsyn Ayne: (Sense Motive, Sense Motive!!!! MURDERER!!!!!!!)","2003-01-04 20:50:34 Valimus: Hey... You look troubled. What's your name, dear?",
2003-01-04 20:51:12,Marrilin,"2003-01-04 20:50:46 Dungeon Master Randofu: Around noon on the second day, Rin arrives and is escorted to a waiting room in the temple by one of the clerics.",2003-01-04 20:50:54 Illia: (I think we need to Sense Motive with Valimus... ^^;;,Marrilin. Are you a cleric? *looks at Valimus skeptically*,2003-01-04 20:51:13 Illia: ( ),2003-01-04 20:51:17 Tairen: (I think the motive's obvious enough.),
2003-01-04 20:53:02,Marrilin,"2003-01-04 20:52:47 Taro Taro: (""Sense Motive: Hamster Love"" ""What the hell?!?!"")","2003-01-04 20:52:58 Ilsyn Ayne: *scrutinizes them both, as well as the temple, and smiles* Greetings.","No, sir. I'm just here because my mommy's sick. My daddy and the clerics are with her right now...  *You realize she must be a lot younger than she looked at first*","2003-01-04 20:53:22 Tairen: (Red, hitting on halfling children? SCANDAAAAAAAAL!)","2003-01-04 20:53:24 Valimus: ([OFFERS RIN A PAMPHLET CALLED, ""DON'T DO WHAT JOHNNY DON'T DOES"")]",
2003-01-04 20:57:03,Marrilin,2003-01-04 20:56:53 Narok: (Treasure hunter? Surely you mean thief.),"2003-01-04 20:57:01 Taro Taro: That's Mr. Roasted, because I like roasted chicken!",I think I heard them say it was Mummy Rot.  *cries uncontrollably*,"2003-01-04 20:57:05 Valimus: [HIS WOMEN SENSE TINGLES] Uh.. Hold on a sec, kid... I have... To go outside a sec...",2003-01-04 20:57:12 Tairen: (LOL@Taro.),
2002-02-08 20:36:49,Marth,"2002-02-08 20:36:41 Janus: Because Rand wants to balance the kickass-ness, I guess.","2002-02-08 20:36:41 Nadia: I wonder if that's a mistake...? I mean, Invokers stats are worse than... any other classes... O_o;;;; I mean, nothing is over 100%...",*Runs in and rips through Kvan in a massive rage for great justice*,2002-02-08 20:36:50 Janus: But it still SUCKS. [tongue],"2002-02-08 20:37:16 Vavalion: Don't go to bed, don't fall victim to the evil of sleep...",
2002-03-20 20:27:04,Marth,"2002-03-20 20:26:52 Randofu: DP, I guess you have an excuse, but Hero doesn't. If FFB requires so much thought, obviously you're in it for the wrong reasons. I'm just going to remove you, Hero.",2002-03-20 20:26:58 Soul: I'll take their experience off of them! Just add it all to mine!,Still working Satan on Ice?,2002-03-20 20:27:22 Mog: Whoops.,2002-03-20 20:27:34 Cecil: I hate Satan on Ice.,
