time_stamp,handle,back_-2_post,back_-1_post,text,forward_1_post,forward_2_post,guess_who
2004-08-16 01:56:10,Ladder,2004-08-15 23:22:59 Hero: Fucking pacbell DNS servers,2004-08-15 23:23:19 Hero: [mad],Whee.,2004-08-16 01:56:47 Cecil: No more ladder.,2004-08-16 04:56:50 Randofu: [mooz],
2004-08-16 13:11:43,Ladder,"2004-08-16 12:59:35 Janus: Sorry, Uber Ruser.","2004-08-16 12:59:57 Janus: Stickerbrush Symphony, w00t.",WTF? I'd go back there.,"2004-08-16 13:11:59 Cecil: Fuck you, ladder!",2004-08-16 13:13:14 Janus: Hey Cecil.,
2004-02-01 16:57:28,Licenced Prong,"2004-02-01 16:47:15 Der Dealer: What's the poll, Vav?","2004-02-01 16:48:05 Ivan Olav: It's about how you answer the polls and the top and bottom are ""I choose the first/last answer""","You know, if I included Cecil's last name into my name. . .",2004-02-01 17:00:06 I Am Spy: [cry] [cry] [cry].............[nuke],"2004-02-01 17:00:53 Najus: What's wrong, Amy?",
2004-02-01 17:42:02,Licenced Prong,"2004-02-01 17:41:49 Najus: Yes sir, Mr. Olav sir.",2004-02-01 17:41:57 Triretlad: Then what would disrespectbe?,*a box of Cheez-Its comes crashing through the window and cracks Vav in the side of the head*,2004-02-01 17:42:08 Triretlad: Disrespect be,2004-02-01 17:42:17 OerH: *kills Vav for no reason*,
2004-02-01 18:31:20,Licenced Prong,2004-02-01 18:26:31 Nrfodua: [rar] Food time.,2004-02-01 18:27:18 Der Dealer: Don't burn it before you eat it. [tongue],Is Vav one of Bart's People?,2004-02-01 18:37:27 Der Dealer: Yup. He's one of... Bart's People!,2004-02-01 18:37:48 Der Dealer: Of COURSE I know how to do it! Nadia just doesn't want to.... [cry],
2004-02-01 18:52:11,Licenced Prong,2004-02-01 18:51:36 Ivan Olav: His middle name.,"2004-02-01 18:51:47 Der Dealer: That can't really be your middle name, can it? [eh]",Why can't it?,2004-02-01 18:52:49 Der Dealer: And Nadia says it IS your middle name... [crazy],2004-02-01 18:52:53 Najus: Janus has pizza! [bounce],
2004-02-01 19:03:38,Licenced Prong,"2004-02-01 19:03:02 Der Dealer: Well... More than one for normal people. Some, you only get two chances. Most bosses, 4 chances. Except that giant bird at Forsaken Fortress. Only 2 for him.","2004-02-01 19:03:30 Der Dealer: Nadia wans to know if trying to draw noses like other people do it, if that's stealing. ~_~",GRAH!,2004-02-01 19:03:46 Licenced Prong: *kills Super Castlevania IV*,"2004-02-01 19:04:10 OerH: Yes, it is. Very ilegal.",
2004-02-01 19:03:46,Licenced Prong,"2004-02-01 19:03:30 Der Dealer: Nadia wans to know if trying to draw noses like other people do it, if that's stealing. ~_~",2004-02-01 19:03:38 Licenced Prong: GRAH!,*kills Super Castlevania IV*,"2004-02-01 19:04:10 OerH: Yes, it is. Very ilegal.","2004-02-01 19:04:13 Najus: Nadia, really, who draws noses in such a distinct way that they can claim ownership of them?",
2004-02-01 23:13:38,Licenced Prong,2004-02-01 23:13:01 I Am Spy: But first.....*plugs in camera*,2004-02-01 23:13:02 Najus: Peer pressure is not an excuse. In fact that's just a matter of being a wuss!,They should interrupt more shows for hockey.,2004-02-01 23:13:45 Hero: Die humans! DIE DIE DIE! mahahahahha,"2004-02-01 23:13:59 Diana: Oh, sure, but you thought it was funny that night we all went out with the honking! [crazy]",
2004-02-01 23:19:31,Licenced Prong,2004-02-01 23:18:37 Diana: ...,2004-02-01 23:18:52 Hero: Yeah!,Yeah. A test pattern.,2004-02-01 23:20:13 Najus: They turn it on right when the first person's about to sing the first note and cut it off right when the credits start rolling.,2004-02-01 23:21:16 Licenced Prong: So that it looks like the credits are for the people who designed and produced the test pattern.,
2004-02-01 23:21:16,Licenced Prong,2004-02-01 23:19:31 Licenced Prong: Yeah. A test pattern.,2004-02-01 23:20:13 Najus: They turn it on right when the first person's about to sing the first note and cut it off right when the credits start rolling.,So that it looks like the credits are for the people who designed and produced the test pattern.,2004-02-01 23:21:28 V'nak Trece: Sunday aint over!,2004-02-01 23:21:41 Diana: [disgust],
2004-02-02 00:12:56,Licenced Prong,2004-02-02 00:10:01 Vavalion: [twak][hero],"2004-02-02 00:12:31 Hero: No, Vav.","Damnit, I can't remember that friggin' word!",2004-02-02 00:13:09 Cecil: GAH!,"2004-02-02 00:13:33 Cecil: It's a word to describe the way a sentence is said. . .""flowing"" is too weak.",
2004-09-12 15:42:16,Lord of Spons,"2004-09-12 15:41:59 Lady of Shalott: Hmmmmmm, what to do now...?",2004-09-12 15:42:13 Lord Farquaad: Conquer the Nameless Lands.,"LMAO@Resident Evil: Apocalypse. It was so predictably bad, it was good.",2004-09-12 15:42:32 Lord Farquaad: You just saw it?,"2004-09-12 15:42:56 Lord of Spons: And don't worry. They made sure to leave plotline, if you can call that, for RE 3-24",
2004-09-12 15:42:56,Lord of Spons,"2004-09-12 15:42:16 Lord of Spons: LMAO@Resident Evil: Apocalypse. It was so predictably bad, it was good.",2004-09-12 15:42:32 Lord Farquaad: You just saw it?,"And don't worry. They made sure to leave plotline, if you can call that, for RE 3-24","2004-09-12 15:43:28 Lord of Spons: Yeah, I wanted to see a movie. It was the only one showing at the time I came to the theater","2004-09-12 15:43:41 Lord Farquaad: Phew, good. I was worried that they wouldn't leave room for a sequel.",
2004-09-12 15:43:28,Lord of Spons,2004-09-12 15:42:32 Lord Farquaad: You just saw it?,"2004-09-12 15:42:56 Lord of Spons: And don't worry. They made sure to leave plotline, if you can call that, for RE 3-24","Yeah, I wanted to see a movie. It was the only one showing at the time I came to the theater","2004-09-12 15:43:41 Lord Farquaad: Phew, good. I was worried that they wouldn't leave room for a sequel.","2004-09-12 15:43:47 Lord of Spons: Actually, it wasn't half bad.",
2004-09-12 15:43:47,Lord of Spons,"2004-09-12 15:43:28 Lord of Spons: Yeah, I wanted to see a movie. It was the only one showing at the time I came to the theater","2004-09-12 15:43:41 Lord Farquaad: Phew, good. I was worried that they wouldn't leave room for a sequel.","Actually, it wasn't half bad.",2004-09-12 15:43:57 Lord of the Rings: Maechen is hilarious.,2004-09-12 15:44:45 Lord of Spons: Some parent brought their little girl and she was scared and they won't take her out of the movie theather... Poor kid.,
2004-09-12 15:44:45,Lord of Spons,"2004-09-12 15:43:47 Lord of Spons: Actually, it wasn't half bad.",2004-09-12 15:43:57 Lord of the Rings: Maechen is hilarious.,Some parent brought their little girl and she was scared and they won't take her out of the movie theather... Poor kid.,2004-09-12 15:44:58 Lord of Spons: Spons?,2004-09-12 15:45:04 Lord of Spons: WTF is a Spon?,
2004-09-12 15:44:58,Lord of Spons,2004-09-12 15:43:57 Lord of the Rings: Maechen is hilarious.,2004-09-12 15:44:45 Lord of Spons: Some parent brought their little girl and she was scared and they won't take her out of the movie theather... Poor kid.,Spons?,2004-09-12 15:45:04 Lord of Spons: WTF is a Spon?,"2004-09-12 15:45:20 Lord Farquaad: Maechen? I forget who that is, one of the Maesters?",
2004-09-12 15:45:04,Lord of Spons,2004-09-12 15:44:45 Lord of Spons: Some parent brought their little girl and she was scared and they won't take her out of the movie theather... Poor kid.,2004-09-12 15:44:58 Lord of Spons: Spons?,WTF is a Spon?,"2004-09-12 15:45:20 Lord Farquaad: Maechen? I forget who that is, one of the Maesters?",2004-09-12 15:45:21 Lord of Spoons: [laugh],
2003-05-08 16:58:07,Magical Girl Fanboys,2003-05-08 16:57:41 Cuteness Finder Staci: [cry],2003-05-08 16:58:05 Infinity Pixie Amy: *mushroom cloud*,NOOOOOOOOOOOOOOOOO!!!!!!!!,"2003-05-08 16:58:39 High Sun Soldier Brian: *The blast of energy strikes Amy's shield and starts to pierce it, but is suddenly held back*",2003-05-08 16:58:42 Cuteness Finder Staci: Can't someone revive her? [cry],
2003-05-08 17:00:27,Magical Girl Fanboys,2003-05-08 16:59:47 Infinity Pixie Amy: [Sailor Moon - Carry On],"2003-05-08 17:00:02 High Sun Soldier Brian: Curses! I've failed! I- oh, wait. *Takes over the world and has slaves build him a grand palace*",[masscry],2003-05-08 17:00:37 Cuteness Finder Staci: ^^;;;;;;;,2003-05-08 17:00:41 Infinity Pixie Amy: .......... X_x,
2003-05-08 17:04:10,Magical Girl Fanboys,2003-05-08 17:02:45 Cuteness Finder Staci: Scanning Seeker Lovely Sensor!,2003-05-08 17:03:10 Cuteness Finder Staci: ~finds a sweepy sheepy~ [sheepy],*HSSB is treated to mounds of badly drawn pictures of IPA and her 'travelling companion',2003-05-08 17:04:33 High Sun Soldier Brian: Cuteness Finder! You have failed in your task! Try again or face the might of my Pornography Blast!,"2003-05-08 17:04:47 Cuteness Finder Staci: You don't like it, High Sun Soldier Brian? [cry]",
2003-05-08 17:05:42,Magical Girl Fanboys,2003-05-08 17:05:27 Cuteness Finder Staci: ~finds a bunny~ [bunny] Is this better?,"2003-05-08 17:05:42 Cuteness Finder Staci: Yay, Amy's reviving!",YAAAAAAAY!!!! She's aliveeee!!!!! [cry],2003-05-08 17:05:58 Magical Girl Fanboys: So unpredictable!,2003-05-08 17:06:13 Infinity Angel Amy: No...*glowing* I have passed from this world...forever....,
2003-05-08 17:05:58,Magical Girl Fanboys,"2003-05-08 17:05:42 Cuteness Finder Staci: Yay, Amy's reviving!",2003-05-08 17:05:42 Magical Girl Fanboys: YAAAAAAAY!!!! She's aliveeee!!!!! [cry],So unpredictable!,2003-05-08 17:06:13 Infinity Angel Amy: No...*glowing* I have passed from this world...forever....,2003-05-08 17:06:14 Magical Girl Fanboys: We had no idea it was gonna happen! d000d!,
2003-05-08 17:06:14,Magical Girl Fanboys,2003-05-08 17:05:58 Magical Girl Fanboys: So unpredictable!,2003-05-08 17:06:13 Infinity Angel Amy: No...*glowing* I have passed from this world...forever....,We had no idea it was gonna happen! d000d!,"2003-05-08 17:06:26 High Sun Soldier Brian: Much better. *Picks it up* Aww, you so coot! Yes you are! Yes you are! Who's the cootest? Why, you are! [blush]",2003-05-08 17:06:29 Cuteness Finder Staci: [cry],
2003-05-08 17:07:43,Magical Girl Fanboys,2003-05-08 17:07:13 Cuteness Finder Staci: Yaaaaay!,2003-05-08 17:07:16 Infinity Angel Amy: *SHOOOOOOOOOOOM!*,Such story!,2003-05-08 17:07:54 High Sun Soldier Brian: *Feels something* Huh? What was that?,2003-05-08 17:08:12 Magical Girl Fanboys: *begins drawing new 'fanart' featuring IAA and IPA*,
2003-05-08 17:08:12,Magical Girl Fanboys,2003-05-08 17:07:43 Magical Girl Fanboys: Such story!,2003-05-08 17:07:54 High Sun Soldier Brian: *Feels something* Huh? What was that?,*begins drawing new 'fanart' featuring IAA and IPA*,2003-05-08 17:08:14 High Sun Soldier Brian: ...Has the Infinity Pixie revived?,"2003-05-08 17:08:41 Cuteness Finder Staci: No, apparently, she's an angel now.",
2002-04-18 18:22:46,Midori,"2002-04-18 18:22:21 Vavalion: *Kicks , into .*",2002-04-18 18:22:38 Sraphene: Kiiro! Cool.,*.................*,2002-04-18 18:22:46 Nadia: Doesn't Citan wear green?,2002-04-18 18:22:51 Midori: *...................*,
2002-04-18 18:22:51,Midori,2002-04-18 18:22:46 Midori: *.................*,2002-04-18 18:22:46 Nadia: Doesn't Citan wear green?,*...................*,2002-04-18 18:22:54 Darrow: Kiiro is an awesome word. [tongue],2002-04-18 18:22:54 Midori: *....................................*,
2002-04-18 18:22:54,Midori,2002-04-18 18:22:51 Midori: *...................*,2002-04-18 18:22:54 Darrow: Kiiro is an awesome word. [tongue],*....................................*,2002-04-18 18:22:58 Darrow: Kizko!,2002-04-18 18:22:59 Nadia: Any other colors?,
2002-04-18 18:23:38,Midori,2002-04-18 18:23:29 Darrow: No wonder why Citan kicked so much ass.,"2002-04-18 18:23:37 Darrow: Red, Nadia.","SHUT THE FUCK UP, YUI! YOUR COOKING SUCKS ASS! CITAN, YOU'RE A BITCH! YOU SHOULD STICK THAT DAMN SWORD UP YOUR ASS!!! YOU'RE HORRIBLE PARENTS!!!",2002-04-18 18:23:42 Nadia: So does that mean I'm Murasaki now...? ^^;;;;;;,2002-04-18 18:23:46 Midori: *...............*,
2002-04-18 18:23:46,Midori,"2002-04-18 18:23:38 Midori: SHUT THE FUCK UP, YUI! YOUR COOKING SUCKS ASS! CITAN, YOU'RE A BITCH! YOU SHOULD STICK THAT DAMN SWORD UP YOUR ASS!!! YOU'RE HORRIBLE PARENTS!!!",2002-04-18 18:23:42 Nadia: So does that mean I'm Murasaki now...? ^^;;;;;;,*...............*,2002-04-18 18:24:03 Vavalion: LOL at Midori,2002-04-18 18:24:04 Soul: Must....... hack...... Xenogears........ Make....... Midori.... speak......,
2002-04-21 19:36:20,Midori,2002-04-21 19:36:12 Nadia: ~officially lost her mind~,2002-04-21 19:36:19 Nadia: Awwwwwwwwwwwwwwwwwwwwwwwwwww!!,*...................*,"2002-04-21 19:36:43 Darrow: If by party you mean SDB, yes. [tongue] *takes the panties and chucks them at Soul so that he can put them on and be like Akira*","2002-04-21 19:36:45 Midori: Fuck you, biotch.. you have something against my name? Take it up with my fucking parents!",
2002-04-21 19:36:45,Midori,2002-04-21 19:36:20 Midori: *...................*,"2002-04-21 19:36:43 Darrow: If by party you mean SDB, yes. [tongue] *takes the panties and chucks them at Soul so that he can put them on and be like Akira*","Fuck you, biotch.. you have something against my name? Take it up with my fucking parents!",2002-04-21 19:36:59 Darrow: Midori!,"2002-04-21 19:36:59 Nadia: Hey, you can't be Midori, Soul! Midori is green!",
2002-04-21 19:41:39,Midori,"2002-04-21 19:39:39 Nadia: Oh, of course... ^^;;;",2002-04-21 19:40:07 Nadia: Ah... ~sprouts cute wings and flies up in the clouds and looks for her mind~,Skully has that little 80s grunge punk thing going...,2002-04-21 19:42:34 Dark Paladin: ...? ^^;;,2002-04-21 19:42:37 Dark Paladin: Sraaaaaphim? ^^;;,
2004-06-29 19:06:14,Mini Rin,2004-06-29 19:05:45 PMS-Nadia: But I'm not... ^^;;;;;; Really!,2004-06-29 19:05:52 PMS-Nadia: But I am winning... ^^;;;;,Wa na naaaa!,2004-06-29 19:06:26 Mini Rin: [feak],2004-06-29 19:06:48 Mini Rin: Wa na naaa?,
2004-06-29 19:06:26,Mini Rin,2004-06-29 19:05:52 PMS-Nadia: But I am winning... ^^;;;;,2004-06-29 19:06:14 Mini Rin: Wa na naaaa!,[feak],2004-06-29 19:06:48 Mini Rin: Wa na naaa?,2004-06-29 19:07:00 PMS-Nadia: [eh],
2004-06-29 19:06:48,Mini Rin,2004-06-29 19:06:14 Mini Rin: Wa na naaaa!,2004-06-29 19:06:26 Mini Rin: [feak],Wa na naaa?,2004-06-29 19:07:00 PMS-Nadia: [eh],2004-06-29 19:07:03 Mini Rin: Wa na naaaa!,
2004-06-29 19:07:03,Mini Rin,2004-06-29 19:06:48 Mini Rin: Wa na naaa?,2004-06-29 19:07:00 PMS-Nadia: [eh],Wa na naaaa!,2004-06-29 19:07:12 Janus: 30 ounces of water. [oro],2004-06-29 19:07:27 Mini Rin: [naughty],
2004-06-29 19:07:27,Mini Rin,2004-06-29 19:07:03 Mini Rin: Wa na naaaa!,2004-06-29 19:07:12 Janus: 30 ounces of water. [oro],[naughty],2004-06-29 19:07:37 PMS-Nadia: [janus][hug][nadia],"2004-06-29 19:09:04 Mini Rin: No use resisting, myyyy pretty! *gets out a giant feather*",
2004-06-29 19:09:04,Mini Rin,2004-06-29 19:07:27 Mini Rin: [naughty],2004-06-29 19:07:37 PMS-Nadia: [janus][hug][nadia],"No use resisting, myyyy pretty! *gets out a giant feather*",2004-06-29 19:09:14 Mini Rin: *tickle tickle tickle*,2004-06-29 19:09:20 Ilsyn: [oro],
2004-06-29 19:09:14,Mini Rin,2004-06-29 19:07:37 PMS-Nadia: [janus][hug][nadia],"2004-06-29 19:09:04 Mini Rin: No use resisting, myyyy pretty! *gets out a giant feather*",*tickle tickle tickle*,2004-06-29 19:09:20 Ilsyn: [oro],2004-06-29 19:09:22 Mini-Illia: [eek],
2002-12-10 23:16:45,Mini-Darrows,2002-12-10 23:15:47 Darrow: [eek] [naughty],2002-12-10 23:16:09 Psi-Amy: LOL @ Fairy hitting on Link. That would be like....*looks suspiciously at Mini Darrows*,*look over at Amy* [eek] [naughty],"2002-12-10 23:16:56 Red Leader: Though, I don't remember her saying, ""Hey! Listen!"" terribly often, at times she was almost like a precursor to Navi. [tongue]",2002-12-10 23:17:11 Red Leader: Hey! That reminds me!,
2002-12-12 20:13:21,Mini-Darrows,2002-12-12 20:12:44 Piki: Star Ocean was the best SF game.,2002-12-12 20:13:02 Soul: Uh oh... you know what they say about MiniDarrow... Don't feed it chocolate....,*jump around wildly and maul the chocolate*,2002-12-12 20:13:26 Soul: No. Chrono Trigger rocked SO.,2002-12-12 20:13:43 NeueZiel: CT sucked IMO.,
2002-12-12 20:17:04,Mini-Darrows,2002-12-12 20:16:35 NeueZiel: *goes off searching for the SO rom*,2002-12-12 20:16:56 Psi-Amy: Hold me....*leaps into Magus's arms*,[eek],2002-12-12 20:17:51 NeueZiel: err... Amy=Piki,2002-12-12 20:18:20 Piki: *watches the wind scatter the ashes before they even get a quarter of the way to her* ... and your point is...?,
2003-01-03 21:22:02,Mini-Darrows,"2003-01-03 21:21:41 Red Leader: But, if they go rabid and use their... ""Darjitsu"" on you, just spray them with water. [tongue]","2003-01-03 21:22:01 Armadillo: Come. No, she's still getting a filter. [disgust]","MAAAAAAAAAAASTEEEEEEEEEEER!!!!!!!! Forsaken!! *all of them point at Amy, then cackle as they go back over their plans to take revenge for the mistreatment*",2003-01-03 21:22:08 Psi-Amy: Water?,"2003-01-03 21:22:34 Darrow: Oh, you're in trouble now. They're out for revenge.",
2003-06-22 17:51:31,Mini-Darrows,2003-06-22 17:50:47 Darrow: Because it has a good story.,"2003-06-22 17:51:15 Darrow: *picks up Mini-Amy and puts her in the tank with the Mini-Darrows* Heheheh, there you go, little fellas! [naughty]",[bounce],"2003-06-22 17:51:52 Vavalion: LOL, poor Mini-Amy",2003-06-22 17:52:37 Nadia: ^^;;;;;,
2003-06-22 17:53:14,Mini-Darrows,"2003-06-22 17:51:52 Vavalion: LOL, poor Mini-Amy",2003-06-22 17:52:37 Nadia: ^^;;;;;,"*places a sheet over the tank and moves it into the other room, then plays some sexin' up music and comes back* They'll sleep tonight.","2003-06-22 17:53:22 Darrow: LOL, woops.","2003-06-22 17:54:09 Vavalion: The Mini-Darrows got... ""bigger""? [eek]",
2003-07-18 15:02:54,Mini-Darrows,"2003-07-18 15:01:14 Psi-Amy: Bye, Janus!",2003-07-18 15:02:14 Psi-Amy: Heeeeeeelp meeee!,"Oh, we'll help you! Uweeheeheehee!! *all of them laugh in unison*","2003-07-18 15:02:56 Nadia: Well, at least the Mini-Amy in my tank just has to worry about one Mini-Darrow and one Mini-Red... ^^;",2003-07-18 15:03:41 Psi-Amy: LOL,
2005-04-19 05:08:00,Mini-Janus,"2005-04-19 05:05:52 Janus: Now, before you kill him with sexing, ask him how to say eyebrows in Spanish.",2005-04-19 05:06:31 Janus: And tell him he has to get to work on Skies of Nakedia.,*sneaks in* [sneak],2005-04-19 05:08:08 Janus: [eek] YOUUUU!,2005-04-19 05:08:22 Mini-Janus: [eek] *sneaks out...rapidly* [sneak],
2005-04-19 05:08:22,Mini-Janus,2005-04-19 05:08:00 Mini-Janus: *sneaks in* [sneak],2005-04-19 05:08:08 Janus: [eek] YOUUUU!,[eek] *sneaks out...rapidly* [sneak],2005-04-19 05:08:30 Janus: [contempt],2005-04-19 05:08:39 Armadillo: [eh] *Whips out the bug spray*,
2005-04-19 05:57:58,Mini-Janus,2005-04-19 05:56:22 Janus: [iheartssu],"2005-04-19 05:57:39 Janus: Ja-kun lie down now. Ja-kun say ""Good night! [blush]""",*peeks in* [dwa],2005-04-19 05:58:07 Janus: Ja-kun STOMP,"2005-04-19 05:58:12 Armadillo: Good night, Janus.",
2005-04-19 05:58:18,Mini-Janus,2005-04-19 05:58:07 Janus: Ja-kun STOMP,"2005-04-19 05:58:12 Armadillo: Good night, Janus.",[zoom],"2005-04-19 05:58:28 Vavalion: Good night, you crazy crazy Jan Man.","2005-04-19 05:58:34 Psi-Amy: LOL, goodnight Janus.",
2005-04-20 02:49:45,Mini-Janus,"2005-04-20 02:48:43 Janus: Those are the ones that make all the difference, DP, and you're going to be one. [smile]","2005-04-20 02:48:48 DP: I'm trying to start making a difference. It'll be a while still, I'm sure. [animesmile] ",[sneak],2005-04-20 02:50:30 Janus: [sheepy]...[eh],2005-04-20 02:50:30 Vavalion: [dwapoke]Mini-Janus,
2005-04-20 02:50:35,Mini-Janus,2005-04-20 02:50:30 Janus: [sheepy]...[eh],2005-04-20 02:50:30 Vavalion: [dwapoke]Mini-Janus,[eek],2005-04-20 02:50:42 Janus: [stare2],2005-04-20 02:50:51 Mini-Janus: [zoom],
2005-04-20 02:50:51,Mini-Janus,2005-04-20 02:50:35 Mini-Janus: [eek],2005-04-20 02:50:42 Janus: [stare2],[zoom],2005-04-20 02:51:00 DP: Bed? Already? You've got time. [animesmile],2005-04-20 02:51:12 Janus: [nod],
2005-11-05 00:05:13,Mini-Janus,"2005-11-05 00:04:20 Nadia: You know, I just realized something...  [eek]  We don't have minis in this chat!",2005-11-05 00:04:38 Nadia: I miss Mini-Janus...  :(  He was funny...,Actually we do.,2005-11-05 00:05:20 Janus: I just never use him.,"2005-11-05 00:05:47 Nadia: [eek]  Mini-Janus!  In classic Janus color!  I'd hug you, but I'd kill you...  [laugh]",
2002-06-29 12:56:21,Mongo,2002-06-29 12:09:23 Red Leader: BYE!,2002-06-29 12:28:48 Red Leader: [GOES OFF TO DOWNLOAD THE 30 SECOND MARIO COMMERCIAL],HI,2002-06-29 12:56:55 Mongo: Anyone there?,2002-06-29 12:59:38 Mongo: Hello?,
2002-06-29 12:56:55,Mongo,2002-06-29 12:28:48 Red Leader: [GOES OFF TO DOWNLOAD THE 30 SECOND MARIO COMMERCIAL],2002-06-29 12:56:21 Mongo: HI,Anyone there?,2002-06-29 12:59:38 Mongo: Hello?,2002-06-29 13:00:53 Mongo: I hope I don't look like an idoit if you are responding to me and I don't see it.,
2002-06-29 12:59:38,Mongo,2002-06-29 12:56:21 Mongo: HI,2002-06-29 12:56:55 Mongo: Anyone there?,Hello?,2002-06-29 13:00:53 Mongo: I hope I don't look like an idoit if you are responding to me and I don't see it.,2002-06-29 13:01:16 Mongo: I wonder if I need some kind of chatroom software or something,
2002-06-29 13:00:53,Mongo,2002-06-29 12:56:55 Mongo: Anyone there?,2002-06-29 12:59:38 Mongo: Hello?,I hope I don't look like an idoit if you are responding to me and I don't see it.,2002-06-29 13:01:16 Mongo: I wonder if I need some kind of chatroom software or something,2002-06-29 13:01:42 Mongo: If I'm doing something wrong can some one im me on aim,
2002-06-29 13:01:16,Mongo,2002-06-29 12:59:38 Mongo: Hello?,2002-06-29 13:00:53 Mongo: I hope I don't look like an idoit if you are responding to me and I don't see it.,I wonder if I need some kind of chatroom software or something,2002-06-29 13:01:42 Mongo: If I'm doing something wrong can some one im me on aim,2002-06-29 13:01:50 Mongo: my name is,
2002-06-29 13:01:42,Mongo,2002-06-29 13:00:53 Mongo: I hope I don't look like an idoit if you are responding to me and I don't see it.,2002-06-29 13:01:16 Mongo: I wonder if I need some kind of chatroom software or something,If I'm doing something wrong can some one im me on aim,2002-06-29 13:01:50 Mongo: my name is,2002-06-29 13:01:53 Mongo: themongomania,
2002-06-29 13:01:50,Mongo,2002-06-29 13:01:16 Mongo: I wonder if I need some kind of chatroom software or something,2002-06-29 13:01:42 Mongo: If I'm doing something wrong can some one im me on aim,my name is,2002-06-29 13:01:53 Mongo: themongomania,2002-06-29 13:20:57 Randofuxx0rz: Hello Mongo!,
2002-06-29 13:01:53,Mongo,2002-06-29 13:01:42 Mongo: If I'm doing something wrong can some one im me on aim,2002-06-29 13:01:50 Mongo: my name is,themongomania,2002-06-29 13:20:57 Randofuxx0rz: Hello Mongo!,2002-06-29 13:21:20 Randofuxx0rz: You aren't doing anything wrong. The chat is just dead.,
2004-05-02 10:00:29,Moonlight Knight,2004-05-02 03:00:29 Vavalion: I didn't sing though. Don't believe their lies.,2004-05-02 03:45:22 Cecil: Oh well indeed.,...something vaguely poetic and encouraging! *poses on top of a streetlight and throws a white rose at Carl*,"2004-05-02 10:03:41 Moonlight Knight: Yeah, oh well, it's not like you both didn't know about both voice chats all week. [rolleyes]","2004-05-02 10:20:37 Moonlight Knight: ""Damnit."" ""Damnit!"" ""Daaamnit."" ""Damnit."" ""Huuuuuuugs!""",
2004-05-02 10:03:41,Moonlight Knight,2004-05-02 03:45:22 Cecil: Oh well indeed.,2004-05-02 10:00:29 Moonlight Knight: ...something vaguely poetic and encouraging! *poses on top of a streetlight and throws a white rose at Carl*,"Yeah, oh well, it's not like you both didn't know about both voice chats all week. [rolleyes]","2004-05-02 10:20:37 Moonlight Knight: ""Damnit."" ""Damnit!"" ""Daaamnit."" ""Damnit."" ""Huuuuuuugs!""",2004-05-02 10:43:17 Prince Darien: *poses all evil like* [stabby]MK,
2004-05-02 10:20:37,Moonlight Knight,2004-05-02 10:00:29 Moonlight Knight: ...something vaguely poetic and encouraging! *poses on top of a streetlight and throws a white rose at Carl*,"2004-05-02 10:03:41 Moonlight Knight: Yeah, oh well, it's not like you both didn't know about both voice chats all week. [rolleyes]","""Damnit."" ""Damnit!"" ""Daaamnit."" ""Damnit."" ""Huuuuuuugs!""",2004-05-02 10:43:17 Prince Darien: *poses all evil like* [stabby]MK,2004-05-02 10:43:52 Prince Darien: *makes his text lighter*,
2004-05-02 11:13:11,Moonlight Knight,"2004-05-02 11:10:23 Prince Darien: But I didn't want to BE a magic girl, so I said leave it how it is. But we'll do both, I guess. [tongue]",2004-05-02 11:12:47 Randofu: How about Magical Girl anime day?,"I guess. You always have to stretch every theme, don't you? [tongue]",2004-05-02 11:25:04 Fiore: Mamo-chan! [love] Love me! [cry],2004-05-02 11:25:37 Prince Darien: ...no. [stabby] Fiore,
2004-05-02 11:26:17,Moonlight Knight,2004-05-02 11:25:04 Fiore: Mamo-chan! [love] Love me! [cry],2004-05-02 11:25:37 Prince Darien: ...no. [stabby] Fiore,[dubious],2004-05-02 11:26:53 Prince Darien: Shut up. [stabby] MK,2004-05-02 11:27:06 Prince Darien: [contempt],
2004-05-02 11:33:58,Moonlight Knight,"2004-05-02 11:33:35 Usagi: Aw, why doesn't R00sy like Sailormoon Day? Not like I know Sailormoon or anything... [shifty]",2004-05-02 11:33:57 Usagi: Mamo-chaaaaaaaaaaaaaaaan!!!! [janus][hug][nadia],*throws a white rose at Darien* [nono],2004-05-02 11:34:17 Moonlight Knight: [nadia][hug],2004-05-02 11:34:45 Usagi: [dwa]...[love][love],
2004-05-02 11:34:17,Moonlight Knight,2004-05-02 11:33:57 Usagi: Mamo-chaaaaaaaaaaaaaaaan!!!! [janus][hug][nadia],2004-05-02 11:33:58 Moonlight Knight: *throws a white rose at Darien* [nono],[nadia][hug],2004-05-02 11:34:45 Usagi: [dwa]...[love][love],2004-05-02 11:35:09 Prince Darien: [stabby] MK,
2004-05-02 11:40:21,Moonlight Knight,"2004-05-02 11:39:14 Fiore: Mamo-chan, whyyy! [cry]","2004-05-02 11:39:45 Fiore: Hey, you skanky twit! Get away from my Mamo-chan!!! [cry][bitchslap][nadia]",[dubious],2004-05-02 11:40:57 Usagi: [cry] Who do you think you are? Mamo-chan doesn't like men like that!,2004-05-02 11:41:20 Prince Darien: Usagi...why...[cry] *dies*,
2004-05-02 11:43:04,Moonlight Knight,2004-05-02 11:41:41 Prince Darien: [eh] Coloooor.,2004-05-02 11:41:57 Prince Darien: [stabby] link before dying,"Ummm. 'kay, I guess you can be you again. [janus][hug]","2004-05-02 11:43:14 Usagi: ~dies, too, but both are miraculously saved!~ [joy]",2004-05-02 11:43:43 Prince Darien: [dwa],
