time_stamp,handle,back_-2_post,back_-1_post,text,forward_1_post,forward_2_post,guess_who
2004-09-11 22:51:58,Lord Shot,2004-09-11 22:50:31 Lord Shot: [WATCHING OUTLAW STAR],"2004-09-11 22:51:14 Lord of Spoons: Yo, Red.",SPOOOOOOOOOOOOOOOOOOOON!!!!!!!!!!!!!!!!!!!!,2004-09-11 22:53:04 Lord of Spoons: Would you like a spoon?,"2004-09-11 22:53:46 Lord Shot: No, thank you. [laugh]",
2004-09-11 22:53:46,Lord Shot,2004-09-11 22:51:58 Lord Shot: SPOOOOOOOOOOOOOOOOOOOON!!!!!!!!!!!!!!!!!!!!,2004-09-11 22:53:04 Lord of Spoons: Would you like a spoon?,"No, thank you. [laugh]",2004-09-11 22:54:34 Lord of Spoons: I have Shiny Spoons!!,2004-09-11 23:02:39 Random Quote: Nadia,
2004-09-11 23:35:24,Lord Shot,2004-09-11 23:23:52 Lord of Spoons: Goodnight,2004-09-11 23:24:24 Vavalion: Good night.,Good night.,2004-09-11 23:36:27 Lord Shot: [DESIGNS SOME AURA BATTLERS FOR THE KINGDOM OF AH],2004-09-11 23:41:13 Lord Shot: I'm going to Photoshop for the night. [GONE],
2004-09-11 23:36:27,Lord Shot,2004-09-11 23:24:24 Vavalion: Good night.,2004-09-11 23:35:24 Lord Shot: Good night.,[DESIGNS SOME AURA BATTLERS FOR THE KINGDOM OF AH],2004-09-11 23:41:13 Lord Shot: I'm going to Photoshop for the night. [GONE],2004-09-12 01:03:05 Aaron: It puts the lotion on the skin or else it gets the hose again.,
2004-09-11 23:41:13,Lord Shot,2004-09-11 23:35:24 Lord Shot: Good night.,2004-09-11 23:36:27 Lord Shot: [DESIGNS SOME AURA BATTLERS FOR THE KINGDOM OF AH],I'm going to Photoshop for the night. [GONE],2004-09-12 01:03:05 Aaron: It puts the lotion on the skin or else it gets the hose again.,"2004-09-12 07:06:28 Lord of the Rings: Nobody's gonna take the obvious one? What, is he not cool enough? I will.",
2004-09-11 21:29:29,Lord of the Spoons,"2004-09-11 21:27:23 Hero: Oh well, I thought I knew what the problem was. But I am wrong","2004-09-11 21:28:11 Lady of Shalott: Sowwy, Hero...",Oh well... [animesmile],2004-09-11 21:31:01 Lord of the Spoons: Color test,2004-09-11 21:31:03 Lady of Shalott: [eh] Lord of the Spoons?,
2004-09-11 21:31:01,Lord of the Spoons,"2004-09-11 21:28:11 Lady of Shalott: Sowwy, Hero...",2004-09-11 21:29:29 Lord of the Spoons: Oh well... [animesmile],Color test,2004-09-11 21:31:03 Lady of Shalott: [eh] Lord of the Spoons?,2004-09-11 21:31:54 Lord of the Spoons: Indeed.,
2004-09-11 21:31:54,Lord of the Spoons,2004-09-11 21:31:01 Lord of the Spoons: Color test,2004-09-11 21:31:03 Lady of Shalott: [eh] Lord of the Spoons?,Indeed.,2004-09-11 21:32:20 Lord of the Spoons: Hmm..,2004-09-11 21:32:41 Lord of the Spoons: Picking colors is always hard.,
2004-09-11 21:32:20,Lord of the Spoons,2004-09-11 21:31:03 Lady of Shalott: [eh] Lord of the Spoons?,2004-09-11 21:31:54 Lord of the Spoons: Indeed.,Hmm..,2004-09-11 21:32:41 Lord of the Spoons: Picking colors is always hard.,2004-09-11 21:33:16 Lord of Spoons: La,
2004-09-11 21:32:41,Lord of the Spoons,2004-09-11 21:31:54 Lord of the Spoons: Indeed.,2004-09-11 21:32:20 Lord of the Spoons: Hmm..,Picking colors is always hard.,2004-09-11 21:33:16 Lord of Spoons: La,2004-09-11 21:33:45 Lady of Shalott: Yeah...,
2004-02-29 19:49:03,Luca Blighty,2004-02-29 19:48:58 Culex: O_o Yes...I was about to say...are you a fool? lol,"2004-02-29 19:48:58 Deneb: I'll try some mixed food, but I may or may not like it. Like I adore this dip made out of cheddar cheese, cream cheese, and salsa...",*Stabs Vav*,"2004-02-29 19:49:11 Masa & Mune: No, they mayo is the key ingredient, Army.",2004-02-29 19:49:14 Culex: Omeletttes can be made with either water or milk.,
2004-02-29 19:50:43,Luca Blighty,2004-02-29 19:50:28 Masa & Mune: Mayo sucks. So does BBQ sauce.,2004-02-29 19:50:42 Masa & Mune: The only thing I like mayo with is tuna fish.,Mayo is nayo.,2004-02-29 19:50:55 Luca Blighty: I like BBQ sauce though.,2004-02-29 19:51:06 Culex: They both can be made either way. It's just a way to make them creamier and so they don't burn faster.,
2004-02-29 19:50:55,Luca Blighty,2004-02-29 19:50:42 Masa & Mune: The only thing I like mayo with is tuna fish.,2004-02-29 19:50:43 Luca Blighty: Mayo is nayo.,I like BBQ sauce though.,2004-02-29 19:51:06 Culex: They both can be made either way. It's just a way to make them creamier and so they don't burn faster.,2004-02-29 19:51:09 Belak the Outcast: I don't like tuna much in the first place. Except in tuna noodle casserole.,
2004-02-29 19:51:57,Luca Blighty,2004-02-29 19:51:35 Culex: brb,2004-02-29 19:51:54 Belak the Outcast: My dad slathers sandwichwes in mayonnaise until both pieces of bread are white and lumpy.,*Kicks frozen desktop*,2004-02-29 19:52:04 Luca Blighty: Ew.,2004-02-29 19:52:10 Masa & Mune: That's disgusting.,
2004-02-29 19:52:04,Luca Blighty,2004-02-29 19:51:54 Belak the Outcast: My dad slathers sandwichwes in mayonnaise until both pieces of bread are white and lumpy.,2004-02-29 19:51:57 Luca Blighty: *Kicks frozen desktop*,Ew.,2004-02-29 19:52:10 Masa & Mune: That's disgusting.,2004-02-29 19:53:11 Culex: Even I can't tolerate that much mayo.,
2004-05-09 11:30:50,Lynn Minmei,2004-05-09 10:39:08 Slade: *finishes with eggs and biscuits...which are slightly overdone...and moves on to bacon...which he's never done before...* ,2004-05-09 11:14:48 Slade: *still cooking* ,"~comes in~ Thank you, everyone, for coming to my concert! [blush]",2004-05-09 11:32:19 Lynn Minmei: ???,2004-05-09 11:32:45 Lynn Minmei: ????,
2004-05-09 11:32:19,Lynn Minmei,2004-05-09 11:14:48 Slade: *still cooking* ,"2004-05-09 11:30:50 Lynn Minmei: ~comes in~ Thank you, everyone, for coming to my concert! [blush]",???,2004-05-09 11:32:45 Lynn Minmei: ????,2004-05-09 11:33:00 Lynn Minmei: ???,
2004-05-09 11:32:45,Lynn Minmei,"2004-05-09 11:30:50 Lynn Minmei: ~comes in~ Thank you, everyone, for coming to my concert! [blush]",2004-05-09 11:32:19 Lynn Minmei: ???,????,2004-05-09 11:33:00 Lynn Minmei: ???,2004-05-09 11:33:23 Lynn Minmei: ????,
2004-05-09 11:33:00,Lynn Minmei,2004-05-09 11:32:19 Lynn Minmei: ???,2004-05-09 11:32:45 Lynn Minmei: ????,???,2004-05-09 11:33:23 Lynn Minmei: ????,"2004-05-09 11:33:39 Lynn Minmei: Eh, I guess this will do...",
2004-05-09 11:33:23,Lynn Minmei,2004-05-09 11:32:45 Lynn Minmei: ????,2004-05-09 11:33:00 Lynn Minmei: ???,????,"2004-05-09 11:33:39 Lynn Minmei: Eh, I guess this will do...","2004-05-09 11:34:43 Lynn Minmay: Well, technically, I should be spelling it like this 'cause that's how Japanese Minmei spells her name...",
2004-05-09 11:33:39,Lynn Minmei,2004-05-09 11:33:00 Lynn Minmei: ???,2004-05-09 11:33:23 Lynn Minmei: ????,"Eh, I guess this will do...","2004-05-09 11:34:43 Lynn Minmay: Well, technically, I should be spelling it like this 'cause that's how Japanese Minmei spells her name...",2004-05-09 11:35:36 Tommy: Dragonzord!,
2004-06-13 01:02:51,MRN,2004-06-13 00:44:14 SMA: Oh well. Good night...,"2004-06-13 00:45:29 MAC: So, long, Scotty!",FF:CC is really fun,"2004-06-13 01:03:06 MRN: But never, EVER play with a 3rd party memory card",2004-06-13 01:03:12 MRN: 4 hours of my life wasted...corrupt date,
2004-06-13 01:03:06,MRN,"2004-06-13 00:45:29 MAC: So, long, Scotty!",2004-06-13 01:02:51 MRN: FF:CC is really fun,"But never, EVER play with a 3rd party memory card",2004-06-13 01:03:12 MRN: 4 hours of my life wasted...corrupt date,2004-06-13 01:03:14 MRN: data,
2004-06-13 01:03:12,MRN,2004-06-13 01:02:51 MRN: FF:CC is really fun,"2004-06-13 01:03:06 MRN: But never, EVER play with a 3rd party memory card",4 hours of my life wasted...corrupt date,2004-06-13 01:03:14 MRN: data,2004-06-13 01:05:59 WFJMB: Good night.,
2004-06-13 01:03:14,MRN,"2004-06-13 01:03:06 MRN: But never, EVER play with a 3rd party memory card",2004-06-13 01:03:12 MRN: 4 hours of my life wasted...corrupt date,data,2004-06-13 01:05:59 WFJMB: Good night.,2004-06-13 01:07:08 MRN: So why did we move again?,
2004-06-13 01:07:08,MRN,2004-06-13 01:03:14 MRN: data,2004-06-13 01:05:59 WFJMB: Good night.,So why did we move again?,"2004-06-13 01:07:32 BNB: good night, Wilfred Fedora Jam Master Boland.",2004-06-13 01:07:47 BNB: Because the 1and1 server SUCKED.,
2004-06-13 01:08:14,MRN,"2004-06-13 01:07:32 BNB: good night, Wilfred Fedora Jam Master Boland.",2004-06-13 01:07:47 BNB: Because the 1and1 server SUCKED.,ah,"2004-06-13 01:08:46 MAC: Never have. Except for my N64 Memory Card. Out of PURE luck, I had to buy a 3rd party one and I just happened to pick the ONLY 3rd Party card that actually works. XD","2004-06-13 01:10:14 BNB: Yes, I've lost many, many hours to one memory card... [cry]",
2002-04-12 21:53:21,MaD DuCk,2002-04-12 21:53:00 Darrow: Mad Duck!! *The Mad Duck made something spin around. SSU doesn't have any PP!*,2002-04-12 21:53:11 Darrow: *The Mad Duck fell down.*,*makes Amy spin around*,2002-04-12 21:53:21 Psi-Amy: Heh,2002-04-12 21:53:22 Dark Paladin: LOL!,
2002-04-12 21:54:06,MaD DuCk,2002-04-12 21:53:51 Jester: Eh?,2002-04-12 21:54:05 Jester: Amy....why are you eyeballing my dinner like that.....,*waddles over to Jester*,2002-04-12 21:54:10 MaD DuCk: @_@,2002-04-12 21:54:14 Psi-Amy: Yum yum yum yum yum,
2002-04-12 21:54:10,MaD DuCk,2002-04-12 21:54:05 Jester: Amy....why are you eyeballing my dinner like that.....,2002-04-12 21:54:06 MaD DuCk: *waddles over to Jester*,@_@,2002-04-12 21:54:14 Psi-Amy: Yum yum yum yum yum,2002-04-12 21:54:19 Jester: ...no...,
2002-04-12 21:55:21,MaD DuCk,2002-04-12 21:55:12 Jester: *glare*,2002-04-12 21:55:17 Hero: ~~~~~~~Sigh~~~~~~~~~~,*mauls Jester*,2002-04-12 21:55:26 Psi-Amy: I wonder what I would look as a guy? O_o,2002-04-12 21:55:40 Psi-Amy: (that's what I get for watching Ranma),
2002-04-12 21:56:52,MaD DuCk,"2002-04-12 21:56:26 Dark Paladin: Well, if you like Ranma, you start to think about WEIRD things, Darrow...","2002-04-12 21:56:49 Dark Paladin: Like what you would look like as a different animal, what you would look like if you were the opposite sex, what you would look like if you were an amalagam of animals...",*chokes on the shrimp and dies*,"2002-04-12 21:57:01 Dark Paladin: ...well, not ME, anyway. Amy, come, to the nuthouse you go...",2002-04-12 21:57:07 Psi-Amy: As well. I'll stick with my *current* Jusenkyo curse ,
2004-10-17 18:25:28,Mad Scientist,2004-10-17 18:14:28 Ozzy's Guitarist: There's no crime in that.,"2004-10-17 18:19:56 Orthorhombic Perskovite: I wouldn't bother if I were on my own computer, but I'm in the study.",Mwa ah ha ha ha ha!,2004-10-17 18:26:03 Orthorhombic Perskovite: Mad scientists aren't the future. [nono],2004-10-17 18:26:16 Orthorhombic Perskovite: Nor are they in it necessarily.,
2004-10-17 18:26:32,Mad Scientist,2004-10-17 18:26:03 Orthorhombic Perskovite: Mad scientists aren't the future. [nono],2004-10-17 18:26:16 Orthorhombic Perskovite: Nor are they in it necessarily.,It's my future.,"2004-10-17 18:27:06 Orthorhombic Perskovite: And condensers are based on normal science, not mad science. Come back when you've created life. [bleh]",2004-10-17 18:27:19 Husband & Dad: *yawns*,
2004-10-17 18:27:19,Mad Scientist,"2004-10-17 18:27:06 Orthorhombic Perskovite: And condensers are based on normal science, not mad science. Come back when you've created life. [bleh]",2004-10-17 18:27:19 Husband & Dad: *yawns*,I'm totally going to work up a synthetic apparatus where the water used in condensers is colored so it looks like it's some freaky experiment when it's really something like synthesizing aspirin or something. [ok],2004-10-17 18:27:41 Ozzy's Guitarist: Hello folks.,2004-10-17 18:28:55 Old Lady With Ten Cats: LOL,
2004-10-17 18:30:37,Mad Scientist,2004-10-17 18:28:55 Old Lady With Ten Cats: LOL,2004-10-17 18:29:57 Old Lady With Ten Cats: [dwapoke]Husband & Dad. Who are yooouuu?,Most organic syntheses are boring -- the liquids are clear and the solids are white. :(,2004-10-17 18:30:40 Hero: Who are yoooooooooooooouuu?,2004-10-17 18:30:55 SSU++: Hey Hero.,
2004-10-17 18:31:45,Mad Scientist,2004-10-17 18:31:13 Old Lady With Ten Cats: LOL,2004-10-17 18:31:14 SSU++: Do you know what version of PHP and MySQL the server uses?,I knew it.,2004-10-17 18:31:46 SSU++: LOL @ Hero,2004-10-17 18:31:51 Husband & Dad: Damn it's raining haaaaard.,
2002-04-30 20:48:23,Mahoukai Aaron,2002-04-30 20:48:10 Dark Paladin: I don't get why lesbians are so attractive to males anyway.,2002-04-30 20:48:20 Randofu: I'm watching Voyager. ,[casts a love spell on Rand and Hero] ,"2002-04-30 20:48:38 Randofu: ? Are you gay, DP?",,
2002-04-30 20:48:56,Mahoukai Aaron,"2002-04-30 20:48:38 Randofu: ? Are you gay, DP?",,Because they don't want to see any men naked in sex scenes because they'll start questioning their sexuality when they get an erection. ,"2002-04-30 20:48:59 Randofu: Oh no wait, I asked you that before and you dodged the question... ","2002-04-30 20:49:39 Dark Paladin: No, I answered no, you goof.",
2002-04-30 20:49:57,Mahoukai Aaron,"2002-04-30 20:49:39 Dark Paladin: No, I answered no, you goof.","2002-04-30 20:49:54 Dark Paladin: Surprisingly, not everyone has to respond to sexual stimuli in the same way!!",[elbows DP] Rand wants you. ,2002-04-30 20:50:01 Dark Paladin: That's the magic of PERSONALITY. [animewink],"2002-04-30 20:50:13 Dark Paladin: I've noticed, Aaron. [animewink]",
2002-04-30 20:51:45,Mahoukai Aaron,,2002-04-30 20:51:42 Dark Paladin: SO YOU SAY!,Really? I didn't notice.,"2002-04-30 20:52:14 Mahoukai Aaron: Hmmm... now that I think about it, I don't remember what he looks like. Do you have any pictures of him?",2002-04-30 20:52:37 Mahoutsukai Aaron: Oops.,
2002-04-30 20:52:14,Mahoukai Aaron,2002-04-30 20:51:42 Dark Paladin: SO YOU SAY!,2002-04-30 20:51:45 Mahoukai Aaron: Really? I didn't notice.,"Hmmm... now that I think about it, I don't remember what he looks like. Do you have any pictures of him?",2002-04-30 20:52:37 Mahoutsukai Aaron: Oops.,2002-04-30 20:55:02 Vavalion: Amphetamine.,
2002-04-06 20:07:25,Maj Bigiotte,2002-04-06 20:07:05 Sgt Brent: Okay. Go see Maj Bigiotte.,2002-04-06 20:07:14 Soul: I need $3000.,Why?,2002-04-06 20:07:35 Soul: For the wireless LAN in Kuwait,2002-04-06 20:07:52 Maj Bigiotte: Can you make do with $1000?,
2002-04-06 20:07:52,Maj Bigiotte,2002-04-06 20:07:25 Maj Bigiotte: Why?,2002-04-06 20:07:35 Soul: For the wireless LAN in Kuwait,Can you make do with $1000?,2002-04-06 20:07:55 Psi-Amy: Booglihoo?,2002-04-06 20:08:05 Soul: No. I need $3000.,
2002-04-06 20:08:33,Maj Bigiotte,2002-04-06 20:07:55 Psi-Amy: Booglihoo?,2002-04-06 20:08:05 Soul: No. I need $3000.,I need a list of what you want to buy.,"2002-04-06 20:08:43 Soul: Here you go, Sir.",2002-04-06 20:08:56 Maj Bigiotte: *crosses stuff off the list*,
2002-04-06 20:08:56,Maj Bigiotte,2002-04-06 20:08:33 Maj Bigiotte: I need a list of what you want to buy.,"2002-04-06 20:08:43 Soul: Here you go, Sir.",*crosses stuff off the list*,2002-04-06 20:09:04 Vavalion: Kaboom.,2002-04-06 20:09:19 Soul: Sir I have to have that tranciever or Yankee won't have LAN.,
2002-04-06 20:09:38,Maj Bigiotte,2002-04-06 20:09:04 Vavalion: Kaboom.,2002-04-06 20:09:19 Soul: Sir I have to have that tranciever or Yankee won't have LAN.,*......* Go see S-4.,2002-04-06 20:09:50 Soul: I need $3000.,2002-04-06 20:09:56 Cpt Rapaport: WHy?,
2001-12-18 12:17:59,Maly,2001-12-18 12:16:38 Golbez: I wish I could read Chinese. Fate of the Dragon looks awesome!,2001-12-18 12:17:37 Golbez: This sucks... 4.3MB is only 2% of the game.,most people do,2001-12-18 12:18:31 Golbez: Download time left: 12 hours 53 minutes and 2 secons.,2001-12-18 12:18:41 Golbez: And counting.,
2001-12-18 12:18:53,Maly,2001-12-18 12:18:31 Golbez: Download time left: 12 hours 53 minutes and 2 secons.,2001-12-18 12:18:41 Golbez: And counting.,lol,2001-12-18 12:18:53 Randofu: Fuck this. ,2001-12-18 12:18:59 Randofu: I don't have the patience.,
2001-12-18 12:19:16,Maly,2001-12-18 12:18:59 Randofu: I don't have the patience.,"2001-12-18 12:19:04 Golbez: Hello, Maly.",Hiya,2001-12-18 12:19:39 Golbez: LOL.,"2001-12-18 12:20:07 Golbez: What connection do you have, Rand?",
2001-12-18 12:21:26,Maly,2001-12-18 12:19:39 Golbez: LOL.,"2001-12-18 12:20:07 Golbez: What connection do you have, Rand?",56k i think. this is a school computer. SUpposed to be in 7th bell,2001-12-18 12:21:33 Golbez: Finally! The climb from 2% to 3% was tough.,2001-12-18 12:21:44 Randofu: It d/ls at about 2 Kbps now. I can't take that.,
2001-12-18 12:21:45,Maly,2001-12-18 12:21:33 Golbez: Finally! The climb from 2% to 3% was tough.,2001-12-18 12:21:44 Randofu: It d/ls at about 2 Kbps now. I can't take that.,*yawns*,2001-12-18 12:22:06 Golbez: Hehe.,2001-12-18 12:22:26 Golbez: I just leave it downloadin at night with GetRight.,
2005-04-24 18:36:18,Marble Rye,2005-04-24 18:35:18 Janus: Yeah. :(,"2005-04-24 18:35:34 The Falcons: All you really have to do is put The in front of something, like Jets, Sharks, etc. WE ARE THE FALCONS! *gang comes up behind him and street dances*",Whee!,"2005-04-24 18:36:28 Darrow: That's just an example, anyways. I don't care too much what we go with.",2005-04-24 18:36:40 Marble Rye: I rush if and only if I have absolutely nothing else to do.,
2005-04-24 18:36:40,Marble Rye,2005-04-24 18:36:18 Marble Rye: Whee!,"2005-04-24 18:36:28 Darrow: That's just an example, anyways. I don't care too much what we go with.",I rush if and only if I have absolutely nothing else to do.,2005-04-24 18:37:00 Vavalion: [hug][janus],2005-04-24 18:37:32 Marble Rye: Wait...better! [animesmile],
2005-04-24 18:37:32,Marble Rye,2005-04-24 18:36:40 Marble Rye: I rush if and only if I have absolutely nothing else to do.,2005-04-24 18:37:00 Vavalion: [hug][janus],Wait...better! [animesmile],2005-04-24 18:37:57 Becky: Bread day? ^^,2005-04-24 18:38:07 The Mongeese: Inherently cooler than any kind of snake gang.,
2005-04-24 18:38:23,Marble Rye,2005-04-24 18:38:16 Vavalion: I guess so.,"2005-04-24 18:38:18 Becky: Ooh, pretty colors, Janus. :d",Probably not. I just created a handle for the hell of it to see how fast it could be made. [animewink],2005-04-24 18:38:42 Janus: No bread day! Darrow picked first.,2005-04-24 18:38:42 Marble Rye: So...I've learned that I can do one in full in a nice two and a half minutes. Good to know!,
2005-04-24 18:38:42,Marble Rye,2005-04-24 18:38:23 Marble Rye: Probably not. I just created a handle for the hell of it to see how fast it could be made. [animewink],2005-04-24 18:38:42 Janus: No bread day! Darrow picked first.,So...I've learned that I can do one in full in a nice two and a half minutes. Good to know!,2005-04-24 18:38:59 Dark Paladin: Now to do it again! Can I beat that time? Who knows?!,"2005-04-24 18:39:14 Dark Paladin: But now I'm prepped, raring to go...",
2009-11-21 02:19:57,Marble Rye,"2009-11-21 02:19:32 The Virus: Bzzzzt! I kid, I kid! I've been replaced by the more powerful H1N1.",2009-11-21 02:19:37 The Virus: ...too soon...? ;D,So JEWISH.,2009-11-21 02:20:04 Dark Paladin: Aaaaaand done. ;D,2009-11-21 02:20:14 Sraphene: LMAO,
2004-10-17 18:32:44,Master Chef,2004-10-17 18:31:46 SSU++: LOL @ Hero,2004-10-17 18:31:51 Husband & Dad: Damn it's raining haaaaard.,[blush],2004-10-17 18:33:39 Husband & Dad: [url],2004-10-17 18:33:40 Old Lady With Ten Cats: Awww [animesmile],
2004-10-17 18:58:00,Master Chef,2004-10-17 18:56:30 Husband & Dad: [cry] We still have another year before GoF comes out in theaters.... :(,2004-10-17 18:57:01 Husband & Dad: They need to make the movies faster before these kids end up being like 25. [tongue],GoF?,"2004-10-17 18:58:04 Master Chef: Oh, Goblet of Fire.","2004-10-17 18:58:23 Master Chef: Yeah, seriously...",
2004-10-17 18:58:04,Master Chef,2004-10-17 18:57:01 Husband & Dad: They need to make the movies faster before these kids end up being like 25. [tongue],2004-10-17 18:58:00 Master Chef: GoF?,"Oh, Goblet of Fire.","2004-10-17 18:58:23 Master Chef: Yeah, seriously...","2004-10-17 18:58:42 Husband & Dad: Film them back to back, come on. They did it in LotR",
2004-10-17 18:58:23,Master Chef,2004-10-17 18:58:00 Master Chef: GoF?,"2004-10-17 18:58:04 Master Chef: Oh, Goblet of Fire.","Yeah, seriously...","2004-10-17 18:58:42 Husband & Dad: Film them back to back, come on. They did it in LotR","2004-10-17 18:59:23 Ultimecia: Yeah, but they didn't have to worry about schooling with LotR.",
2004-10-17 20:28:24,Master Chef,2004-10-17 20:28:21 Vavalion: Hallo.,2004-10-17 20:28:24 End of Inuyasha: [dwa],Current Log Size: 122.4 KB,2004-10-17 20:29:14 Vavalion: Try placing the cursor right in front of the next page and hit backspace.,2004-10-17 20:29:39 Vavalion: Or at the end of the page before the break and Delete.,
2004-10-17 20:58:40,Master Chef,"2004-10-17 20:53:24 End of Inuyasha: Eeeeeeeeew, masks... [feak]",2004-10-17 20:57:20 Old Lady With Ten Cats: [oro],Almost over... :(,2004-10-17 20:58:47 Old Lady With Ten Cats: 10 minutes are up! *goes to wash it off*,"2004-10-17 21:02:01 End of Inuyasha: Sowwy, W00sy...",
2002-10-10 16:16:53,Master Darrow,2002-10-10 16:16:31 Nadia: Eeeeeeeeeeeeeeeew... ^^;,2002-10-10 16:16:50 Inner Demon: Buy Kingdom Hearts.,"*puts on a Master Asia costume and leaps on top of a rock* USE THE ULTIMATE SKILL OF THE SCHOOL OF THE UNDEFEATED OF THE SDB, HAWK!!! BURNING FACE!!! *poses and uses his ponytail as a flute*",2002-10-10 16:17:26 Inner Demon: O_O,2002-10-10 16:17:30 Hawk: Burning... Face?,
2002-10-10 16:17:58,Master Darrow,"2002-10-10 16:17:34 Nadia: Hey, Hawk's been defeated before!!!",2002-10-10 16:17:36 Inner Demon: YOU DARE IMPERSONATE MASTER ASIA?!,I'm Darrow. I do whatever I want.,2002-10-10 16:18:11 Inner Demon: *Makes scary evil face at Master Darrow.*,2002-10-10 16:18:16 Nadia: That he does.,
2002-10-10 16:20:12,Master Darrow,,2002-10-10 16:20:06 Nadia: ~decides to take a pre-SDB nap~,"*rips off the demon's head and tosses it into the air, then leaps up and contiously pummels it, breaking it into pieces, then spins around and covers the pieces in flames, pushing them forward in a tornado blast with his other hand towards his body, causing them to cover his body, slowly torch and poison it, then lands next to it, kicks it into the air, motions his hand around, causing his body to rip itself apart and seperate, then turns to the shadows towards Dry, motions his hands forward and freezes him in place so that he can have the pleasure of being forcefed the body of his own demon*","2002-10-10 16:21:28 Dry: *Is already completely dead, courtesy of Hawk.*","2002-10-10 16:21:56 Master Darrow: *rushes forward and slams his fist through Dry's stomach, then rips out his demon, skins it and takes the spine, and stabs the spine through his body, nailing it to the ground* The school of the undefeated is now open for training! *invites warriors from all over to come and use the new practice dummy for training*",
2002-10-10 16:21:56,Master Darrow,"2002-10-10 16:20:12 Master Darrow: *rips off the demon's head and tosses it into the air, then leaps up and contiously pummels it, breaking it into pieces, then spins around and covers the pieces in flames, pushing them forward in a tornado blast with his other hand towards his body, causing them to cover his body, slowly torch and poison it, then lands next to it, kicks it into the air, motions his hand around, causing his body to rip itself apart and seperate, then turns to the shadows towards Dry, motions his hands forward and freezes him in place so that he can have the pleasure of being forcefed the body of his own demon*","2002-10-10 16:21:28 Dry: *Is already completely dead, courtesy of Hawk.*","*rushes forward and slams his fist through Dry's stomach, then rips out his demon, skins it and takes the spine, and stabs the spine through his body, nailing it to the ground* The school of the undefeated is now open for training! *invites warriors from all over to come and use the new practice dummy for training*",2002-10-10 16:22:15 Inner Demon: *Uses Grahf technique and possesses Darow as he dies.*,2002-10-10 16:22:45 Inner Demon: *Offers Darrow's body as the new dummy.*,
2002-10-10 16:22:47,Master Darrow,2002-10-10 16:22:15 Inner Demon: *Uses Grahf technique and possesses Darow as he dies.*,2002-10-10 16:22:45 Inner Demon: *Offers Darrow's body as the new dummy.*,"*has anti-possession shields on, and the demon just goes to Bill Gates hell*","2002-10-10 16:23:01 Master Darrow: Boy, you -are- new to SSU. [tongue]",2002-10-10 16:23:27 Vavalion: LOL,
2002-10-10 16:23:01,Master Darrow,2002-10-10 16:22:45 Inner Demon: *Offers Darrow's body as the new dummy.*,"2002-10-10 16:22:47 Master Darrow: *has anti-possession shields on, and the demon just goes to Bill Gates hell*","Boy, you -are- new to SSU. [tongue]",2002-10-10 16:23:27 Vavalion: LOL,"2002-10-10 16:23:48 Inner Demon: *Crawls, bleeding and broken, out of Bill Gates hell.*",
2002-04-18 22:02:22,Mecha-Tama-chan,"2002-04-18 21:46:49 Darrow: Yeah, I was just thinking how that Murasaki is the odd one of the bunch.",2002-04-18 22:02:19 Cecil: *sigh*,"*flies into the room and laser bolts Vav for 100,000 dmg*","2002-04-18 22:02:33 Hero: What's wrong, Cecil?",2002-04-18 22:02:43 Cecil: I wish I could be able to install Windows on this slave drive.,
2002-04-18 22:20:33,Mecha-Tama-chan,2002-04-18 22:13:57 Jester: Aye....I need a break...*flops on the futon* I ain't getting paid enough for this...,2002-04-18 22:14:24 Jester: *peels an orange*,"*flies into the room and laser bolts Jester for 100,000 dmg*",2002-04-18 22:20:38 Jester: Deed....*eats the orang and leaves*,2002-04-18 22:20:46 Jester: o_O...,
2002-04-18 22:22:15,Mecha-Tama-chan,2002-04-18 22:21:29 Hero: Now look what you gone and did.,2002-04-18 22:21:43 Vavalion: *Grabs Mecha-Tama-chan out of the air and gives it a hug*,*explodes*,"2002-04-18 22:22:32 Mecha-Tama-chan 2: *flies into the room and laser bolts Vav for 100,000 dmg*",2002-04-18 22:22:38 Vavalion: *Gives the explosion a hug too*,
2002-04-18 22:25:12,Mecha-Tama-chan,2002-04-18 22:24:39 Vavalion: A flying turtle.,"2002-04-18 22:24:50 Mecha-Tama-chan 1 - 6000: *Fly into the room and attack Vav for 600,000 dmg","Mecha-Tama-chan is a Mechna of Tama-chan, Soul.","2002-04-18 22:25:40 Vavalion: Wouldn't they all do 600,000,000 DMG? Oh well. *Gives them all a hug*","2002-04-18 22:26:05 Mecha-Tama-chan: No, they don't want to kill you. Only hurt you",
2002-04-18 22:26:05,Mecha-Tama-chan,"2002-04-18 22:25:12 Mecha-Tama-chan: Mecha-Tama-chan is a Mechna of Tama-chan, Soul.","2002-04-18 22:25:40 Vavalion: Wouldn't they all do 600,000,000 DMG? Oh well. *Gives them all a hug*","No, they don't want to kill you. Only hurt you",2002-04-18 22:26:25 Jester: .......?,2002-04-18 22:26:32 Dark Paladin: Fast and the Furious...bah.,
2002-04-18 22:26:48,Mecha-Tama-chan,2002-04-18 22:26:34 Vavalion: Why do they want to hurt me?,2002-04-18 22:26:44 Jester: *pops another orange from his bottomless crate and peels it*,Because you hate ice cream.,2002-04-18 22:26:55 Jester: Yo DP.,2002-04-18 22:26:58 Cecil: *yawn*,
